temperature,pressure,humidity,gas_resistance
27.72,1019,41.07,0.5674157303370787
27.72,1019,41.07,0.5674157303370787
27.71,1019,41.06,0.5674157303370787
27.71,1019,41.04,0.5674157303370787
27.72,1019,41.04,0.5617977528089888
27.72,1019,41.04,0.5617977528089888
27.72,1019,41.06,0.5617977528089888
27.72,1019,41.04,0.5617977528089888
27.72,1019,41.04,0.5617977528089888
27.72,1019,41.06,0.5617977528089888
27.73,1019,41.05,0.5561797752808989
27.72,1019,41.06,0.5561797752808989
27.72,1019,41.06,0.5561797752808989
27.73,1019,41.06,0.5561797752808989
27.73,1019,41.06,0.5561797752808989
27.73,1019,41.04,0.5561797752808989
27.73,1019,41.04,0.5561797752808989
27.73,1019,41.04,0.550561798
27.74,1019,41.04,0.550561798
27.74,1019,41.04,0.550561798
27.73,1019,41.03,0.550561798
27.73,1019,41.04,0.550561798
27.73,1019,41.02,0.550561798
27.73,1019,41.02,0.550561798
27.73,1019,41.03,0.550561798
27.74,1019,41,0.550561798
27.74,1019,41,0.550561798
27.74,1019,41,0.5449438202247191
27.73,1019,41.01,0.5449438202247191
27.74,1019,41,0.5449438202247191
27.74,1019,41,0.5449438202247191
27.74,1019,41,0.5449438202247191
27.74,1019,41,0.5449438202247191
27.74,1019,41,0.5449438202247191
27.74,1019,41,0.5449438202247191
27.74,1019,40.98,0.5449438202247191
27.74,1019,40.98,0.5449438202247191
27.74,1019,40.98,0.5449438202247191
27.74,1019,41,0.5393258426966292
27.74,1019,40.98,0.5393258426966292
27.75,1019,40.98,0.5393258426966292
27.75,1019,40.98,0.5393258426966292
27.74,1019,40.98,0.5393258426966292
27.75,1019,40.98,0.5393258426966292
27.75,1019,40.98,0.5393258426966292
27.75,1019,40.98,0.5337078651685393
27.75,1019,40.99,0.5337078651685393
27.75,1019,40.98,0.5337078651685393
27.75,1019,40.98,0.5337078651685393
27.75,1019,40.97,0.5337078651685393
27.75,1019,40.98,0.5280898876404494
27.75,1019,40.98,0.5280898876404494
27.75,1019,40.98,0.5280898876404494
27.75,1019,41,0.5280898876404494
27.75,1019,40.99,0.5224719101123596
27.75,1019,40.99,0.5224719101123596
27.75,1019,41.01,0.5224719101123596
27.75,1019,41.02,0.5168539325842697
27.75,1019,41.03,0.5168539325842697
27.75,1019,41.03,0.5168539325842697
27.75,1019,41.06,0.5112359550561798
27.75,1019,41.08,0.5112359550561798
27.75,1019,41.08,0.5112359550561798
27.75,1019,41.12,0.5056179775280899
27.75,1019,41.14,0.5056179775280899
27.75,1019,41.17,0.5
27.75,1019,41.17,0.5
27.76,1019,41.2,0.5
27.76,1019,41.24,0.4943820224719101
27.76,1019,41.24,0.4943820224719101
27.76,1019,41.27,0.4943820224719101
27.75,1019,41.29,0.4887640449438202
27.76,1019,41.33,0.4887640449438202
27.76,1019,41.33,0.4887640449438202
27.76,1019,41.36,0.4887640449438202
27.76,1019,41.38,0.48314606741573035
27.76,1019,41.43,0.48314606741573035
27.76,1019,41.43,0.48314606741573035
27.76,1019,41.44,0.48314606741573035
27.76,1019,41.47,0.47752808988764045
27.76,1019,41.47,0.47752808988764045
27.76,1019,41.5,0.47752808988764045
27.76,1019,41.54,0.47752808988764045
27.77,1019,41.54,0.47191011235955055
27.77,1019,41.54,0.47191011235955055
27.76,1019,41.57,0.47191011235955055
27.76,1019,41.58,0.47191011235955055
27.76,1019,41.58,0.47191011235955055
27.76,1019,41.58,0.47191011235955055
27.77,1019,41.6,0.47191011235955055
27.76,1019,41.6,0.47191011235955055
27.76,1019,41.6,0.47191011235955055
27.76,1019,41.63,0.47191011235955055
27.77,1019,41.63,0.47191011235955055
27.77,1019,41.63,0.47191011235955055
27.78,1019,41.64,0.47191011235955055
27.77,1019,41.6,0.47191011235955055
27.78,1019,41.62,0.47191011235955055
27.78,1019,41.62,0.47191011235955055
27.78,1019,41.61,0.46629213483146065
27.79,1019,41.61,0.47191011235955055
27.77,1019,41.63,0.46629213483146065
27.77,1019,41.63,0.46629213483146065
27.78,1019,41.59,0.47191011235955055
27.77,1019,41.6,0.46629213483146065
27.77,1019,41.6,0.46629213483146065
27.78,1019,41.6,0.46629213483146065
27.78,1019,41.59,0.46629213483146065
27.79,1019,41.59,0.46629213483146065
27.79,1019,41.59,0.46629213483146065
27.78,1019,41.59,0.46629213483146065
27.79,1019,41.59,0.46629213483146065
27.79,1019,41.59,0.46629213483146065
27.78,1019,41.59,0.46629213483146065
27.78,1019,41.6,0.46629213483146065
27.78,1019,41.61,0.4606741573033708
27.78,1019,41.61,0.4606741573033708
27.78,1019,41.6,0.4606741573033708
27.79,1019,41.62,0.4606741573033708
27.79,1019,41.62,0.4606741573033708
27.79,1019,41.62,0.4606741573033708
27.79,1019,41.64,0.4606741573033708
27.78,1019,41.61,0.4606741573033708
27.78,1019,41.61,0.4606741573033708
27.78,1019,41.63,0.4550561797752809
27.79,1019,41.65,0.4550561797752809
27.78,1019,41.66,0.4550561797752809
27.78,1019,41.66,0.4550561797752809
27.79,1019,41.67,0.4550561797752809
27.78,1019,41.68,0.4550561797752809
27.78,1019,41.68,0.4550561797752809
27.79,1019,41.69,0.4550561797752809
27.79,1019,41.7,0.449438202
27.79,1019,41.69,0.449438202
27.79,1019,41.69,0.449438202
27.79,1019,41.72,0.449438202
27.78,1019,41.73,0.449438202
27.78,1019,41.73,0.449438202
27.78,1019,41.74,0.449438202
27.78,1019,41.73,0.449438202
27.78,1019,41.73,0.449438202
27.78,1019,41.73,0.449438202
27.78,1019,41.74,0.449438202
27.79,1019,41.73,0.449438202
27.79,1019,41.74,0.449438202
27.79,1019,41.74,0.449438202
27.78,1019,41.73,0.449438202
27.79,1019,41.72,0.449438202
27.79,1019,41.72,0.449438202
27.79,1019,41.73,0.449438202
27.79,1019,41.74,0.449438202
27.79,1019,41.74,0.449438202
27.79,1019,41.74,0.449438202
27.79,1019,41.74,0.4438202247191011
27.79,1019,41.75,0.4438202247191011
27.79,1019,41.75,0.4438202247191011
27.79,1019,41.73,0.4438202247191011
27.79,1019,41.74,0.43820224719101125
27.79,1019,41.77,0.4438202247191011
27.79,1019,41.77,0.4438202247191011
27.79,1019,41.76,0.43820224719101125
27.8,1019,41.78,0.43820224719101125
27.79,1019,41.78,0.43820224719101125
27.79,1019,41.78,0.43820224719101125
27.79,1019,41.77,0.43820224719101125
27.8,1019,41.79,0.43258426966292135
27.8,1019,41.79,0.43258426966292135
27.79,1019,41.8,0.43258426966292135
27.79,1019,41.79,0.43258426966292135
27.79,1019,41.81,0.43258426966292135
27.79,1019,41.81,0.43258426966292135
27.79,1019,41.81,0.43258426966292135
27.78,1019,41.83,0.43258426966292135
27.78,1019,41.83,0.43258426966292135
27.79,1019,41.82,0.43258426966292135
27.78,1019,41.81,0.43258426966292135
27.78,1019,41.79,0.43258426966292135
27.78,1019,41.79,0.43258426966292135
27.79,1019,41.8,0.43258426966292135
27.79,1019,41.77,0.43258426966292135
27.79,1019,41.73,0.43820224719101125
27.79,1019,41.73,0.43820224719101125
27.78,1019,41.74,0.43820224719101125
27.79,1019,41.7,0.43820224719101125
27.79,1019,41.7,0.43820224719101125
27.79,1019,41.68,0.43820224719101125
27.79,1019,41.65,0.43820224719101125
27.79,1019,41.62,0.43820224719101125
27.79,1019,41.62,0.43820224719101125
27.79,1019,41.58,0.4438202247191011
27.79,1019,41.57,0.4438202247191011
27.79,1019,41.57,0.4438202247191011
27.8,1019,41.55,0.4438202247191011
27.79,1019,41.51,0.4438202247191011
27.79,1019,41.52,0.4438202247191011
27.79,1019,41.52,0.4438202247191011
27.79,1019,41.51,0.4438202247191011
27.8,1019,41.51,0.4438202247191011
27.8,1019,41.51,0.4438202247191011
27.79,1019,41.51,0.4438202247191011
27.79,1019,41.48,0.4438202247191011
27.79,1019,41.49,0.43820224719101125
27.79,1019,41.49,0.43820224719101125
27.79,1019,41.5,0.43820224719101125
27.8,1019,41.51,0.43820224719101125
27.8,1019,41.52,0.43820224719101125
27.8,1019,41.52,0.43820224719101125
27.79,1019,41.53,0.43820224719101125
27.79,1019,41.54,0.43258426966292135
27.79,1019,41.54,0.43258426966292135
27.79,1019,41.56,0.43258426966292135
27.79,1019,41.57,0.43258426966292135
27.79,1019,41.59,0.43258426966292135
27.79,1019,41.59,0.43258426966292135
27.79,1019,41.61,0.43258426966292135
27.79,1019,41.59,0.43258426966292135
27.79,1019,41.59,0.43258426966292135
27.8,1019,41.64,0.43258426966292135
27.8,1019,41.64,0.42696629213483145
27.79,1019,41.67,0.42696629213483145
27.79,1019,41.67,0.42696629213483145
27.79,1019,41.68,0.42696629213483145
27.79,1019,41.68,0.42696629213483145
27.8,1019,41.7,0.42696629213483145
27.8,1019,41.7,0.42696629213483145
27.79,1019,41.7,0.42696629213483145
27.8,1019,41.73,0.42696629213483145
27.8,1019,41.73,0.42696629213483145
27.8,1019,41.71,0.42696629213483145
27.8,1019,41.76,0.42134831460674155
27.8,1019,41.76,0.42134831460674155
27.8,1019,41.76,0.42134831460674155
27.8,1019,41.76,0.42134831460674155
27.8,1019,41.77,0.42134831460674155
27.8,1019,41.77,0.42134831460674155
27.8,1019,41.77,0.42134831460674155
27.8,1019,41.81,0.42134831460674155
27.8,1019,41.81,0.42134831460674155
27.8,1019,41.81,0.42134831460674155
27.81,1019,41.84,0.42134831460674155
27.8,1019,41.82,0.42134831460674155
27.8,1019,41.82,0.42134831460674155
27.8,1019,41.85,0.4157303370786517
27.8,1019,41.86,0.4157303370786517
27.8,1019,41.88,0.4157303370786517
27.8,1019,41.88,0.4157303370786517
27.8,1019,41.89,0.4157303370786517
27.8,1019,41.91,0.4157303370786517
27.8,1019,41.92,0.4157303370786517
27.8,1019,41.92,0.4157303370786517
27.8,1019,41.92,0.4157303370786517
27.8,1019,41.95,0.4157303370786517
27.8,1019,41.95,0.4157303370786517
27.8,1019,41.97,0.4101123595505618
27.81,1019,41.94,0.4101123595505618
27.81,1019,41.94,0.4101123595505618
27.81,1019,41.94,0.4101123595505618
27.81,1019,41.96,0.4101123595505618
27.81,1019,41.98,0.4101123595505618
27.81,1019,41.98,0.4101123595505618
27.81,1019,41.97,0.4101123595505618
27.81,1019,41.96,0.4101123595505618
27.81,1019,41.99,0.4101123595505618
27.81,1019,41.99,0.4101123595505618
27.82,1019,41.98,0.4101123595505618
27.81,1019,41.96,0.4101123595505618
27.81,1019,41.99,0.4101123595505618
27.81,1019,41.99,0.4101123595505618
27.81,1019,41.96,0.4101123595505618
27.81,1019,41.98,0.4101123595505618
27.81,1019,41.98,0.4101123595505618
27.82,1019,41.97,0.4044943820224719
27.81,1019,41.94,0.4101123595505618
27.81,1019,41.95,0.4044943820224719
27.81,1019,41.95,0.4044943820224719
27.81,1019,41.94,0.4044943820224719
27.81,1019,41.93,0.4044943820224719
27.81,1019,41.93,0.4044943820224719
27.81,1019,41.92,0.4101123595505618
27.81,1019,41.91,0.4044943820224719
27.81,1019,41.93,0.4044943820224719
27.81,1019,41.93,0.4044943820224719
27.82,1019,41.93,0.4044943820224719
27.81,1019,41.9,0.4044943820224719
27.81,1019,41.9,0.4044943820224719
27.81,1019,41.92,0.4044943820224719
27.82,1019,41.9,0.4044943820224719
27.81,1019,41.91,0.4044943820224719
27.81,1019,41.91,0.4044943820224719
27.82,1019,41.91,0.4044943820224719
27.82,1019,41.9,0.398876404
27.82,1019,41.88,0.4044943820224719
27.82,1019,41.88,0.4044943820224719
27.81,1019,41.89,0.398876404
27.82,1019,41.88,0.398876404
27.82,1019,41.88,0.398876404
27.82,1019,41.88,0.398876404
27.82,1019,41.88,0.398876404
27.82,1019,41.87,0.398876404
27.82,1019,41.87,0.398876404
27.83,1019,41.87,0.398876404
27.82,1019,41.87,0.398876404
27.82,1019,41.87,0.398876404
27.82,1019,41.85,0.398876404
27.82,1019,41.86,0.398876404
27.83,1019,41.83,0.398876404
27.83,1019,41.83,0.398876404
27.82,1019,41.81,0.398876404
27.83,1019,41.81,0.398876404
27.82,1019,41.79,0.398876404
27.82,1019,41.79,0.398876404
27.83,1019,41.79,0.398876404
27.82,1019,41.77,0.398876404
27.82,1019,41.77,0.398876404
27.83,1019,41.77,0.398876404
27.83,1019,41.75,0.39325842696629215
27.82,1019,41.74,0.39325842696629215
27.82,1019,41.74,0.39325842696629215
27.83,1019,41.75,0.39325842696629215
27.83,1019,41.74,0.39325842696629215
27.83,1019,41.74,0.39325842696629215
27.83,1019,41.72,0.39325842696629215
27.83,1019,41.72,0.39325842696629215
27.83,1019,41.69,0.39325842696629215
27.83,1019,41.69,0.39325842696629215
27.83,1019,41.69,0.398876404
27.83,1019,41.71,0.398876404
27.83,1019,41.71,0.398876404
27.83,1019,41.69,0.398876404
27.82,1019,41.67,0.398876404
27.83,1019,41.66,0.398876404
27.83,1019,41.66,0.398876404
27.83,1019,41.63,0.398876404
27.83,1019,41.6,0.398876404
27.83,1019,41.6,0.398876404
27.83,1019,41.6,0.398876404
27.83,1019,41.57,0.4044943820224719
27.84,1019,41.56,0.4044943820224719
27.84,1019,41.56,0.4044943820224719
27.83,1019,41.54,0.4044943820224719
27.84,1019,41.52,0.4044943820224719
27.84,1019,41.49,0.4044943820224719
27.84,1019,41.49,0.4044943820224719
27.83,1019,41.47,0.4044943820224719
27.84,1019,41.47,0.4044943820224719
27.84,1019,41.47,0.4044943820224719
27.83,1019,41.45,0.4044943820224719
27.83,1019,41.44,0.4044943820224719
27.84,1019,41.42,0.4044943820224719
27.84,1019,41.42,0.4044943820224719
27.84,1019,41.42,0.4044943820224719
27.84,1019,41.4,0.4044943820224719
27.83,1019,41.41,0.4044943820224719
27.83,1019,41.41,0.4044943820224719
27.84,1019,41.38,0.4044943820224719
27.84,1019,41.41,0.4044943820224719
27.84,1019,41.41,0.4044943820224719
27.84,1019,41.38,0.4044943820224719
27.84,1019,41.39,0.4101123595505618
27.84,1019,41.4,0.4101123595505618
27.84,1019,41.4,0.4101123595505618
27.84,1019,41.4,0.4101123595505618
27.84,1019,41.37,0.4101123595505618
27.84,1019,41.37,0.4101123595505618
27.84,1019,41.37,0.4101123595505618
27.84,1019,41.37,0.4101123595505618
27.84,1019,41.32,0.4101123595505618
27.84,1019,41.32,0.4101123595505618
27.84,1019,41.33,0.4101123595505618
27.84,1019,41.31,0.4157303370786517
27.84,1019,41.31,0.4157303370786517
27.84,1019,41.31,0.4157303370786517
27.84,1019,41.29,0.4157303370786517
27.84,1019,41.29,0.4157303370786517
27.84,1019,41.29,0.4157303370786517
27.84,1019,41.28,0.4157303370786517
27.84,1019,41.26,0.4157303370786517
27.85,1019,41.26,0.4157303370786517
27.85,1019,41.26,0.4157303370786517
27.84,1019,41.26,0.4157303370786517
27.84,1019,41.25,0.4157303370786517
27.84,1019,41.25,0.4157303370786517
27.84,1019,41.26,0.4157303370786517
27.84,1019,41.26,0.4157303370786517
27.84,1019,41.26,0.4157303370786517
27.84,1019,41.26,0.4157303370786517
27.84,1019,41.28,0.4157303370786517
27.84,1019,41.29,0.4157303370786517
27.84,1019,41.29,0.4157303370786517
27.85,1019,41.28,0.4157303370786517
27.84,1019,41.3,0.4157303370786517
27.84,1019,41.29,0.4157303370786517
27.84,1019,41.29,0.4157303370786517
27.84,1019,41.31,0.4157303370786517
27.84,1019,41.31,0.4157303370786517
27.84,1019,41.32,0.4157303370786517
27.84,1019,41.32,0.4157303370786517
27.83,1019,41.33,0.4157303370786517
27.84,1019,41.34,0.4157303370786517
27.84,1019,41.34,0.4157303370786517
27.84,1019,41.35,0.4157303370786517
27.84,1019,41.33,0.4157303370786517
27.84,1019,41.34,0.4157303370786517
27.84,1019,41.34,0.4157303370786517
27.84,1019,41.34,0.4157303370786517
27.83,1019,41.37,0.4157303370786517
27.83,1019,41.37,0.4157303370786517
27.83,1019,41.37,0.4157303370786517
27.82,1019,41.4,0.4101123595505618
27.83,1019,41.39,0.4101123595505618
27.83,1019,41.39,0.4101123595505618
27.83,1019,41.4,0.4101123595505618
27.83,1019,41.4,0.4101123595505618
27.83,1019,41.4,0.4101123595505618
27.83,1019,41.43,0.4101123595505618
27.84,1019,41.43,0.4101123595505618
27.84,1019,41.42,0.4101123595505618
27.84,1019,41.42,0.4101123595505618
27.83,1019,41.44,0.4101123595505618
27.84,1019,41.43,0.4157303370786517
27.83,1019,41.41,0.4101123595505618
27.83,1019,41.41,0.4101123595505618
27.83,1019,41.4,0.4157303370786517
27.83,1019,41.4,0.4157303370786517
27.83,1019,41.4,0.4157303370786517
27.83,1019,41.38,0.4157303370786517
27.83,1019,41.39,0.4157303370786517
27.82,1019,41.37,0.4157303370786517
27.82,1019,41.37,0.4157303370786517
27.82,1019,41.35,0.4157303370786517
27.82,1019,41.35,0.4157303370786517
27.82,1019,41.35,0.4157303370786517
27.82,1019,41.33,0.4157303370786517
27.82,1019,41.33,0.4157303370786517
27.82,1019,41.3,0.4157303370786517
27.82,1019,41.3,0.4157303370786517
27.82,1019,41.32,0.4157303370786517
27.82,1019,41.3,0.4157303370786517
27.82,1019,41.3,0.4157303370786517
27.82,1019,41.3,0.4157303370786517
27.82,1019,41.3,0.4157303370786517
27.82,1019,41.3,0.4157303370786517
27.82,1019,41.3,0.4157303370786517
27.82,1019,41.29,0.4157303370786517
27.82,1019,41.3,0.4157303370786517
27.82,1019,41.29,0.4157303370786517
27.82,1019,41.29,0.4157303370786517
27.82,1019,41.3,0.4157303370786517
27.82,1019,41.3,0.4157303370786517
27.82,1019,41.3,0.4157303370786517
27.82,1019,41.31,0.4157303370786517
27.82,1019,41.32,0.4157303370786517
27.82,1019,41.32,0.4157303370786517
27.82,1019,41.32,0.4157303370786517
27.82,1019,41.33,0.4157303370786517
27.82,1019,41.33,0.4157303370786517
27.82,1019,41.33,0.4157303370786517
27.82,1019,41.34,0.4157303370786517
27.82,1019,41.34,0.4157303370786517
27.82,1019,41.34,0.4157303370786517
27.82,1019,41.34,0.4157303370786517
27.82,1019,41.32,0.4157303370786517
27.82,1019,41.3,0.4157303370786517
27.82,1019,41.29,0.42134831460674155
27.82,1019,41.29,0.42134831460674155
27.82,1019,41.25,0.42134831460674155
27.83,1019,41.26,0.42134831460674155
27.83,1019,41.26,0.42134831460674155
27.82,1019,41.25,0.42134831460674155
27.82,1019,41.24,0.42134831460674155
27.82,1019,41.24,0.42134831460674155
27.82,1019,41.24,0.42134831460674155
27.81,1019,41.22,0.42134831460674155
27.81,1019,41.23,0.42134831460674155
27.81,1019,41.23,0.42134831460674155
27.82,1019,41.21,0.42134831460674155
27.81,1019,41.21,0.42134831460674155
27.81,1019,41.21,0.42134831460674155
27.81,1019,41.21,0.42134831460674155
27.82,1019,41.21,0.42134831460674155
27.82,1019,41.19,0.42134831460674155
27.82,1019,41.19,0.42134831460674155
27.81,1019,41.17,0.42696629213483145
27.82,1019,41.19,0.42134831460674155
27.82,1019,41.19,0.42134831460674155
27.82,1019,41.19,0.42134831460674155
27.82,1019,41.18,0.42696629213483145
27.82,1019,41.2,0.42134831460674155
27.81,1019,41.18,0.42696629213483145
27.81,1019,41.18,0.42696629213483145
27.81,1019,41.2,0.42696629213483145
27.81,1019,41.19,0.42696629213483145
27.81,1019,41.19,0.42696629213483145
27.81,1019,41.2,0.42696629213483145
27.82,1019,41.17,0.42696629213483145
27.81,1019,41.18,0.42696629213483145
27.81,1019,41.18,0.42696629213483145
27.81,1019,41.16,0.42696629213483145
27.82,1019,41.17,0.42696629213483145
27.82,1019,41.17,0.42696629213483145
27.82,1019,41.16,0.43258426966292135
27.82,1019,41.14,0.43258426966292135
27.81,1019,41.13,0.43258426966292135
27.81,1019,41.13,0.43258426966292135
27.81,1019,41.13,0.43258426966292135
27.81,1019,41.12,0.43820224719101125
27.81,1019,41.09,0.43820224719101125
27.81,1019,41.09,0.43820224719101125
27.81,1019,41.07,0.43820224719101125
27.81,1019,41.09,0.43820224719101125
27.81,1019,41.09,0.43820224719101125
27.8,1019,41.06,0.43820224719101125
27.8,1019,41.06,0.43820224719101125
27.8,1019,41.05,0.4438202247191011
27.8,1019,41.05,0.4438202247191011
27.81,1019,41.06,0.4438202247191011
27.81,1019,41.05,0.4438202247191011
27.81,1019,41.05,0.4438202247191011
27.81,1019,41,0.4438202247191011
27.81,1019,41.01,0.4438202247191011
27.82,1019,40.98,0.4438202247191011
27.82,1019,40.98,0.4438202247191011
27.81,1019,40.98,0.449438202
27.81,1019,40.97,0.449438202
27.81,1019,40.97,0.449438202
27.82,1019,40.98,0.4438202247191011
27.82,1019,40.98,0.4438202247191011
27.82,1019,41,0.43820224719101125
27.82,1019,41,0.43820224719101125
27.81,1019,41,0.43820224719101125
27.81,1019,41.06,0.43820224719101125
27.81,1019,41.1,0.43258426966292135
27.81,1019,41.1,0.43258426966292135
27.82,1019,41.14,0.43258426966292135
27.81,1019,41.2,0.42696629213483145
27.81,1019,41.2,0.42696629213483145
27.82,1019,41.27,0.42696629213483145
27.82,1019,41.33,0.42134831460674155
27.81,1019,41.39,0.42134831460674155
27.81,1019,41.39,0.42134831460674155
27.81,1019,41.47,0.42134831460674155
27.82,1019,41.53,0.4157303370786517
27.82,1019,41.53,0.4157303370786517
27.81,1019,41.6,0.4157303370786517
27.82,1019,41.68,0.4101123595505618
27.82,1019,41.75,0.4101123595505618
27.82,1019,41.75,0.4101123595505618
27.83,1019,41.83,0.4101123595505618
27.82,1019,41.87,0.4044943820224719
27.82,1019,41.91,0.4044943820224719
27.82,1019,41.91,0.4044943820224719
27.83,1019,41.97,0.4044943820224719
27.82,1019,42.02,0.4044943820224719
27.82,1019,42.02,0.4044943820224719
27.83,1019,42.08,0.4044943820224719
27.83,1019,42.12,0.4044943820224719
27.82,1019,42.16,0.4044943820224719
27.82,1019,42.16,0.4044943820224719
27.83,1019,42.2,0.398876404
27.82,1019,42.25,0.398876404
27.82,1019,42.25,0.398876404
27.82,1019,42.29,0.398876404
27.83,1019,42.34,0.398876404
27.83,1019,42.38,0.398876404
27.83,1019,42.38,0.398876404
27.82,1019,42.43,0.398876404
27.83,1019,42.48,0.39325842696629215
27.83,1019,42.48,0.39325842696629215
27.82,1019,42.51,0.39325842696629215
27.83,1019,42.55,0.39325842696629215
27.82,1019,42.59,0.39325842696629215
27.82,1019,42.59,0.39325842696629215
27.83,1019,42.63,0.39325842696629215
27.83,1019,42.68,0.39325842696629215
27.82,1019,42.71,0.39325842696629215
27.82,1019,42.71,0.39325842696629215
27.82,1019,42.75,0.39325842696629215
27.83,1019,42.79,0.39325842696629215
27.83,1019,42.79,0.39325842696629215
27.82,1019,42.79,0.39325842696629215
27.82,1019,42.81,0.39325842696629215
27.82,1019,42.82,0.39325842696629215
27.82,1019,42.82,0.39325842696629215
27.83,1019,42.83,0.39325842696629215
27.82,1019,42.84,0.39325842696629215
27.82,1019,42.84,0.39325842696629215
27.82,1019,42.84,0.39325842696629215
27.82,1019,42.84,0.39325842696629215
27.83,1019,42.84,0.39325842696629215
27.83,1019,42.84,0.39325842696629215
27.83,1019,42.84,0.39325842696629215
27.82,1019,42.84,0.39325842696629215
27.83,1019,42.84,0.39325842696629215
27.83,1019,42.84,0.39325842696629215
27.83,1019,42.84,0.39325842696629215
27.84,1019,42.81,0.39325842696629215
27.84,1019,42.81,0.39325842696629215
27.83,1019,42.83,0.39325842696629215
27.83,1019,42.81,0.39325842696629215
27.83,1019,42.8,0.39325842696629215
27.83,1019,42.8,0.39325842696629215
27.83,1019,42.8,0.39325842696629215
27.83,1019,42.8,0.39325842696629215
27.83,1019,42.8,0.39325842696629215
27.84,1019,42.79,0.39325842696629215
27.83,1019,42.77,0.39325842696629215
27.83,1019,42.77,0.39325842696629215
27.83,1019,42.77,0.39325842696629215
27.83,1019,42.75,0.39325842696629215
27.83,1019,42.77,0.39325842696629215
27.83,1019,42.77,0.39325842696629215
27.83,1019,42.76,0.39325842696629215
27.83,1019,42.72,0.39325842696629215
27.83,1019,42.73,0.39325842696629215
27.83,1019,42.73,0.39325842696629215
27.82,1019,42.71,0.39325842696629215
27.83,1019,42.69,0.39325842696629215
