timestamp,temperature,pressure,humidity,gas_resistance,gas_resistance_ratio
2026-05-26 18:02:29,27.02,1019,41.57,8200,0.4606741573033708
2026-05-26 18:02:29,26.99,1019,41.58,7900,0.4438202247191011
2026-05-26 18:02:29,26.97,1019,41.6,7600,0.42696629213483145
2026-05-26 18:02:29,26.97,1019,41.6,7600,0.42696629213483145
2026-05-26 18:02:30,26.96,1019,41.6,7400,0.4157303370786517
2026-05-26 18:02:30,26.94,1019,41.62,7200,0.4044943820224719
2026-05-26 18:02:30,26.93,1019,41.65,7000,0.39325842696629215
2026-05-26 18:02:30,26.93,1019,41.65,7000,0.39325842696629215
2026-05-26 18:02:30,26.92,1019,41.67,6800,0.38202247191011235
2026-05-26 18:02:31,26.91,1019,41.68,6700,0.37640449438202245
2026-05-26 18:02:31,26.9,1019,41.7,6500,0.3651685393258427
2026-05-26 18:02:31,26.9,1019,41.7,6500,0.3651685393258427
2026-05-26 18:02:31,26.88,1019,41.73,6400,0.3595505617977528
2026-05-26 18:02:31,26.88,1019,41.74,6200,0.34831460674157305
2026-05-26 18:02:32,26.88,1019,41.74,6200,0.34831460674157305
2026-05-26 18:02:32,26.87,1019,41.77,6100,0.34269662921348315
2026-05-26 18:02:32,26.87,1019,41.79,6000,0.33707865168539325
2026-05-26 18:02:32,26.86,1019,41.83,5900,0.33146067415730335
2026-05-26 18:02:33,26.86,1019,41.83,5900,0.33146067415730335
2026-05-26 18:02:33,26.86,1019,41.84,5700,0.3202247191011236
2026-05-26 18:02:33,26.84,1019,41.87,5700,0.3202247191011236
2026-05-26 18:02:33,26.84,1019,41.87,5700,0.3202247191011236
2026-05-26 18:02:33,26.83,1019,41.89,5600,0.3146067415730337
2026-05-26 18:02:34,26.83,1019,41.92,5600,0.3146067415730337
2026-05-26 18:02:34,26.83,1019,41.93,5600,0.3146067415730337
2026-05-26 18:02:34,26.83,1019,41.93,5600,0.3146067415730337
2026-05-26 18:02:34,26.83,1019,41.96,5600,0.3146067415730337
2026-05-26 18:02:34,26.82,1019,41.99,5600,0.3146067415730337
2026-05-26 18:02:35,26.82,1019,42.0,5600,0.3146067415730337
2026-05-26 18:02:35,26.82,1019,42.0,5600,0.3146067415730337
2026-05-26 18:02:35,26.81,1019,42.0,5600,0.3146067415730337
2026-05-26 18:02:35,26.81,1019,42.03,5600,0.3146067415730337
2026-05-26 18:02:35,26.81,1019,42.03,5600,0.3146067415730337
2026-05-26 18:02:36,26.8,1019,42.06,5600,0.3146067415730337
2026-05-26 18:02:36,26.8,1019,42.1,5600,0.3146067415730337
2026-05-26 18:02:36,26.79,1019,42.09,5600,0.3146067415730337
2026-05-26 18:02:36,26.79,1019,42.09,5600,0.3146067415730337
2026-05-26 18:02:37,26.79,1019,42.13,5600,0.3146067415730337
2026-05-26 18:02:37,26.79,1019,42.13,5600,0.3146067415730337
2026-05-26 18:02:37,26.79,1019,42.13,5600,0.3146067415730337
2026-05-26 18:02:37,26.78,1019,42.16,5600,0.3146067415730337
2026-05-26 18:02:37,26.78,1019,42.17,5600,0.3146067415730337
2026-05-26 18:02:38,26.78,1019,42.19,5600,0.3146067415730337
2026-05-26 18:02:38,26.78,1019,42.19,5600,0.3146067415730337
2026-05-26 18:02:38,26.78,1019,42.2,5600,0.3146067415730337
2026-05-26 18:02:38,26.79,1019,42.25,5600,0.3146067415730337
2026-05-26 18:02:38,26.79,1019,42.25,5600,0.3146067415730337
2026-05-26 18:02:39,26.78,1019,42.25,5600,0.3146067415730337
2026-05-26 18:02:39,26.78,1019,42.25,5600,0.3146067415730337
2026-05-26 18:02:39,26.78,1019,42.28,5600,0.3146067415730337
2026-05-26 18:02:39,26.78,1019,42.28,5600,0.3146067415730337
2026-05-26 18:02:40,26.78,1019,42.29,5600,0.3146067415730337
2026-05-26 18:02:40,26.77,1019,42.33,5600,0.3146067415730337
2026-05-26 18:02:40,26.78,1019,42.33,5600,0.3146067415730337
2026-05-26 18:02:40,26.78,1019,42.33,5600,0.3146067415730337
2026-05-26 18:02:40,26.77,1019,42.35,5600,0.3146067415730337
2026-05-26 18:02:41,26.77,1019,42.35,5600,0.3146067415730337
2026-05-26 18:02:41,26.77,1019,42.35,5600,0.3146067415730337
2026-05-26 18:02:41,26.77,1019,42.37,5600,0.3146067415730337
2026-05-26 18:02:41,26.77,1019,42.39,5600,0.3146067415730337
2026-05-26 18:02:41,26.76,1019,42.39,5600,0.3146067415730337
2026-05-26 18:02:42,26.76,1019,42.39,5600,0.3146067415730337
2026-05-26 18:02:42,26.76,1019,42.43,5600,0.3146067415730337
2026-05-26 18:02:42,26.76,1019,42.43,5600,0.3146067415730337
2026-05-26 18:02:42,26.76,1019,42.43,5600,0.3146067415730337
2026-05-26 18:02:42,26.77,1019,42.44,5600,0.3146067415730337
2026-05-26 18:02:43,26.76,1019,42.46,5600,0.3146067415730337
2026-05-26 18:02:43,26.76,1019,42.47,5600,0.3146067415730337
2026-05-26 18:02:43,26.76,1019,42.47,5600,0.3146067415730337
2026-05-26 18:02:43,26.76,1019,42.48,5600,0.3146067415730337
2026-05-26 18:02:44,26.76,1019,42.5,5600,0.3146067415730337
2026-05-26 18:02:44,26.76,1019,42.5,5600,0.3146067415730337
2026-05-26 18:02:44,26.76,1019,42.5,5600,0.3146067415730337
2026-05-26 18:02:44,26.75,1019,42.49,5600,0.3146067415730337
2026-05-26 18:02:44,26.76,1019,42.52,5600,0.3146067415730337
2026-05-26 18:02:45,26.76,1019,42.52,5600,0.3146067415730337
2026-05-26 18:02:45,26.75,1019,42.52,5600,0.3146067415730337
2026-05-26 18:02:45,26.75,1019,42.53,5600,0.3146067415730337
2026-05-26 18:02:45,26.75,1019,42.54,5600,0.3146067415730337
2026-05-26 18:02:45,26.75,1019,42.54,5600,0.3146067415730337
2026-05-26 18:02:46,26.75,1019,42.54,5600,0.3146067415730337
2026-05-26 18:02:46,26.76,1019,42.57,5600,0.3146067415730337
2026-05-26 18:02:46,26.76,1019,42.57,5600,0.3146067415730337
2026-05-26 18:02:46,26.76,1019,42.57,5600,0.3146067415730337
2026-05-26 18:02:47,26.76,1019,42.57,5600,0.3146067415730337
2026-05-26 18:02:47,26.76,1019,42.61,5600,0.3146067415730337
2026-05-26 18:02:47,26.76,1019,42.61,5600,0.3146067415730337
2026-05-26 18:02:47,26.75,1019,42.6,5600,0.3146067415730337
2026-05-26 18:02:47,26.75,1019,42.6,5600,0.3146067415730337
2026-05-26 18:02:48,26.75,1019,42.6,5600,0.3146067415730337
2026-05-26 18:02:48,26.75,1019,42.62,5600,0.3146067415730337
2026-05-26 18:02:48,26.75,1019,42.63,5600,0.3146067415730337
2026-05-26 18:02:48,26.75,1019,42.64,5600,0.3146067415730337
2026-05-26 18:02:48,26.75,1019,42.64,5600,0.3146067415730337
2026-05-26 18:02:49,26.75,1019,42.65,5600,0.3146067415730337
2026-05-26 18:02:49,26.75,1019,42.65,5600,0.3146067415730337
2026-05-26 18:02:49,26.74,1019,42.65,5600,0.3146067415730337
2026-05-26 18:02:49,26.74,1019,42.65,5600,0.3146067415730337
2026-05-26 18:02:49,26.75,1019,42.67,5600,0.3146067415730337
2026-05-26 18:02:50,26.75,1019,42.68,5600,0.3146067415730337
2026-05-26 18:02:50,26.75,1019,42.68,5600,0.3146067415730337
2026-05-26 18:02:50,26.74,1019,42.67,5600,0.3146067415730337
2026-05-26 18:02:50,26.74,1019,42.67,5600,0.3146067415730337
2026-05-26 18:02:51,26.74,1019,42.7,5600,0.3146067415730337
2026-05-26 18:02:51,26.74,1019,42.7,5600,0.3146067415730337
2026-05-26 18:02:51,26.74,1019,42.7,5600,0.3146067415730337
2026-05-26 18:02:51,26.74,1019,42.71,5600,0.3146067415730337
2026-05-26 18:02:51,26.74,1019,42.71,5600,0.3146067415730337
2026-05-26 18:02:52,26.74,1019,42.71,5600,0.3146067415730337
2026-05-26 18:02:52,26.74,1019,42.72,5600,0.3146067415730337
2026-05-26 18:02:52,26.74,1019,42.73,5600,0.3146067415730337
2026-05-26 18:02:52,26.74,1019,42.73,5600,0.3146067415730337
2026-05-26 18:02:52,26.73,1019,42.72,5600,0.3146067415730337
2026-05-26 18:02:53,26.74,1019,42.73,5600,0.3146067415730337
2026-05-26 18:02:53,26.74,1019,42.73,5600,0.3146067415730337
2026-05-26 18:02:53,26.73,1019,42.73,5600,0.3146067415730337
2026-05-26 18:02:53,26.74,1019,42.73,5600,0.3146067415730337
2026-05-26 18:02:54,26.73,1019,42.74,5600,0.3146067415730337
2026-05-26 18:02:54,26.73,1019,42.74,5600,0.3146067415730337
2026-05-26 18:02:54,26.73,1019,42.75,5600,0.3146067415730337
2026-05-26 18:02:54,26.73,1019,42.75,5600,0.3146067415730337
2026-05-26 18:02:54,26.73,1019,42.75,5600,0.3146067415730337
2026-05-26 18:02:55,26.73,1019,42.75,5600,0.3146067415730337
2026-05-26 18:02:55,26.73,1019,42.75,5600,0.3146067415730337
2026-05-26 18:02:55,26.73,1019,42.76,5600,0.3146067415730337
2026-05-26 18:02:55,26.73,1019,42.76,5600,0.3146067415730337
2026-05-26 18:02:55,26.74,1019,42.77,5600,0.3146067415730337
2026-05-26 18:02:56,26.73,1019,42.78,5600,0.3146067415730337
2026-05-26 18:02:56,26.74,1019,42.78,5600,0.3146067415730337
2026-05-26 18:02:56,26.74,1019,42.78,5600,0.3146067415730337
2026-05-26 18:02:56,26.73,1019,42.77,5600,0.3146067415730337
2026-05-26 18:02:56,26.73,1019,42.79,5600,0.3146067415730337
2026-05-26 18:02:57,26.73,1019,42.79,5600,0.3146067415730337
2026-05-26 18:02:57,26.72,1019,42.8,5600,0.3146067415730337
2026-05-26 18:02:57,26.73,1019,42.79,5600,0.3146067415730337
2026-05-26 18:02:57,26.72,1019,42.8,5600,0.3146067415730337
2026-05-26 18:02:58,26.72,1019,42.8,5600,0.3146067415730337
2026-05-26 18:02:58,26.72,1019,42.8,5600,0.3146067415730337
2026-05-26 18:02:58,26.72,1019,42.81,5600,0.3146067415730337
2026-05-26 18:02:58,26.71,1019,42.8,5600,0.3146067415730337
2026-05-26 18:02:58,26.71,1019,42.8,5600,0.3146067415730337
2026-05-26 18:02:59,26.71,1019,42.82,5600,0.3146067415730337
2026-05-26 18:02:59,26.71,1019,42.82,5600,0.3146067415730337
2026-05-26 18:02:59,26.71,1019,42.82,5600,0.3146067415730337
2026-05-26 18:02:59,26.71,1019,42.81,5600,0.3146067415730337
2026-05-26 18:02:59,26.7,1019,42.83,5600,0.3146067415730337
2026-05-26 18:03:00,26.7,1019,42.85,5600,0.3146067415730337
2026-05-26 18:03:00,26.7,1019,42.85,5600,0.3146067415730337
2026-05-26 18:03:00,26.7,1019,42.84,5600,0.3146067415730337
2026-05-26 18:03:00,26.7,1019,42.85,5600,0.3146067415730337
2026-05-26 18:03:01,26.7,1019,42.85,5600,0.3146067415730337
2026-05-26 18:03:01,26.7,1019,42.84,5600,0.3146067415730337
2026-05-26 18:03:01,26.71,1019,42.85,5600,0.3146067415730337
2026-05-26 18:03:01,26.7,1019,42.85,5600,0.3146067415730337
2026-05-26 18:03:01,26.7,1019,42.85,5600,0.3146067415730337
2026-05-26 18:03:02,26.71,1019,42.87,5600,0.3146067415730337
2026-05-26 18:03:02,26.72,1019,42.87,5600,0.3146067415730337
2026-05-26 18:03:02,26.72,1019,42.87,5600,0.3146067415730337
2026-05-26 18:03:02,26.71,1019,42.85,5600,0.3146067415730337
2026-05-26 18:03:02,26.71,1019,42.87,5600,0.3146067415730337
2026-05-26 18:03:03,26.71,1019,42.87,5600,0.3146067415730337
2026-05-26 18:03:03,26.71,1019,42.87,5600,0.3146067415730337
2026-05-26 18:03:03,26.71,1019,42.89,5600,0.3146067415730337
2026-05-26 18:03:03,26.71,1019,42.89,5600,0.3146067415730337
2026-05-26 18:03:03,26.71,1019,42.87,5600,0.3146067415730337
2026-05-26 18:03:04,26.71,1019,42.87,5600,0.3146067415730337
2026-05-26 18:03:04,26.71,1019,42.91,5600,0.3146067415730337
2026-05-26 18:03:04,26.72,1019,42.91,5600,0.3146067415730337
2026-05-26 18:03:04,26.72,1019,42.91,5600,0.3146067415730337
2026-05-26 18:03:05,26.71,1019,42.9,5600,0.3146067415730337
2026-05-26 18:03:05,26.71,1019,42.91,5600,0.3146067415730337
2026-05-26 18:03:05,26.71,1019,42.92,5600,0.3146067415730337
2026-05-26 18:03:05,26.71,1019,42.92,5600,0.3146067415730337
2026-05-26 18:03:05,26.72,1019,42.9,5600,0.3146067415730337
2026-05-26 18:03:06,26.71,1019,42.92,5600,0.3146067415730337
2026-05-26 18:03:06,26.71,1019,42.92,5600,0.3146067415730337
2026-05-26 18:03:06,26.71,1019,42.92,5600,0.3146067415730337
2026-05-26 18:03:06,26.71,1019,42.92,5600,0.3146067415730337
2026-05-26 18:03:06,26.71,1019,42.93,5600,0.3146067415730337
2026-05-26 18:03:07,26.71,1019,42.93,5600,0.3146067415730337
2026-05-26 18:03:07,26.71,1019,42.92,5600,0.3146067415730337
2026-05-26 18:03:07,26.71,1019,42.92,5600,0.3146067415730337
2026-05-26 18:03:07,26.71,1019,42.93,5600,0.3146067415730337
2026-05-26 18:03:08,26.71,1019,42.93,5600,0.3146067415730337
2026-05-26 18:03:08,26.71,1019,42.92,5600,0.3146067415730337
2026-05-26 18:03:08,26.71,1019,42.91,5600,0.3146067415730337
2026-05-26 18:03:08,26.71,1019,42.91,5600,0.3146067415730337
2026-05-26 18:03:08,26.71,1019,42.93,5600,0.3146067415730337
2026-05-26 18:03:09,26.71,1019,42.93,5600,0.3146067415730337
2026-05-26 18:03:09,26.71,1019,42.93,5600,0.3146067415730337
2026-05-26 18:03:09,26.71,1019,42.93,5600,0.3146067415730337
2026-05-26 18:03:09,26.71,1019,42.95,5600,0.3146067415730337
2026-05-26 18:03:09,26.71,1019,42.95,5600,0.3146067415730337
2026-05-26 18:03:10,26.71,1019,42.95,5600,0.3146067415730337
2026-05-26 18:03:10,26.71,1019,42.94,5600,0.3146067415730337
2026-05-26 18:03:10,26.72,1019,42.94,5600,0.3146067415730337
2026-05-26 18:03:10,26.71,1019,42.95,5600,0.3146067415730337
2026-05-26 18:03:10,26.71,1019,42.95,5600,0.3146067415730337
2026-05-26 18:03:11,26.71,1019,42.95,5600,0.3146067415730337
2026-05-26 18:03:11,26.71,1019,42.95,5600,0.3146067415730337
2026-05-26 18:03:11,26.71,1019,42.95,5600,0.3146067415730337
2026-05-26 18:03:11,26.72,1019,42.95,5600,0.3146067415730337
2026-05-26 18:03:12,26.72,1019,42.95,5600,0.3146067415730337
2026-05-26 18:03:12,26.71,1019,42.95,5600,0.3146067415730337
2026-05-26 18:03:12,26.71,1019,42.95,5600,0.3146067415730337
2026-05-26 18:03:12,26.72,1019,42.97,5600,0.3146067415730337
2026-05-26 18:03:12,26.72,1019,42.97,5600,0.3146067415730337
2026-05-26 18:03:13,26.72,1019,42.95,5600,0.3146067415730337
2026-05-26 18:03:13,26.72,1019,42.95,5600,0.3146067415730337
2026-05-26 18:03:13,26.72,1019,42.95,5600,0.3146067415730337
2026-05-26 18:03:13,26.72,1019,42.96,5600,0.3146067415730337
2026-05-26 18:03:13,26.72,1019,42.96,5600,0.3146067415730337
2026-05-26 18:03:14,26.72,1019,42.95,5600,0.3146067415730337
2026-05-26 18:03:14,26.72,1019,42.98,5600,0.3146067415730337
2026-05-26 18:03:14,26.72,1019,42.95,5600,0.3146067415730337
2026-05-26 18:03:14,26.72,1019,42.95,5600,0.3146067415730337
2026-05-26 18:03:15,26.71,1019,42.97,5600,0.3146067415730337
2026-05-26 18:03:15,26.72,1019,42.97,5600,0.3146067415730337
2026-05-26 18:03:15,26.72,1019,42.97,5600,0.3146067415730337
2026-05-26 18:03:15,26.72,1019,42.96,5600,0.3146067415730337
2026-05-26 18:03:15,26.73,1019,42.96,5600,0.3146067415730337
2026-05-26 18:03:16,26.74,1019,42.98,5600,0.3146067415730337
2026-05-26 18:03:16,26.74,1019,42.98,5600,0.3146067415730337
2026-05-26 18:03:16,26.74,1019,42.97,5600,0.3146067415730337
2026-05-26 18:03:16,26.75,1019,42.96,5600,0.3146067415730337
2026-05-26 18:03:16,26.75,1019,42.95,5600,0.3146067415730337
2026-05-26 18:03:17,26.75,1019,42.95,5600,0.3146067415730337
2026-05-26 18:03:17,26.75,1019,42.96,5600,0.3146067415730337
2026-05-26 18:03:17,26.75,1019,42.96,5600,0.3146067415730337
2026-05-26 18:03:17,26.75,1019,42.96,5600,0.3146067415730337
2026-05-26 18:03:17,26.75,1019,42.97,5600,0.3146067415730337
2026-05-26 18:03:18,26.75,1019,42.97,5600,0.3146067415730337
2026-05-26 18:03:18,26.76,1019,42.97,5600,0.3146067415730337
2026-05-26 18:03:18,26.76,1019,42.97,5600,0.3146067415730337
2026-05-26 18:03:18,26.76,1019,42.96,5600,0.3146067415730337
2026-05-26 18:03:19,26.76,1019,42.97,5600,0.3146067415730337
2026-05-26 18:03:19,26.76,1019,42.97,5600,0.3146067415730337
2026-05-26 18:03:19,26.75,1019,42.97,5600,0.3146067415730337
2026-05-26 18:03:19,26.75,1019,42.96,5600,0.3146067415730337
2026-05-26 18:03:19,26.75,1019,42.96,5600,0.3146067415730337
2026-05-26 18:03:20,26.75,1019,42.96,5600,0.3146067415730337
2026-05-26 18:03:20,26.75,1019,42.96,5600,0.3146067415730337
2026-05-26 18:03:20,26.75,1019,42.96,5600,0.3146067415730337
2026-05-26 18:03:20,26.75,1019,42.96,5600,0.3146067415730337
2026-05-26 18:03:20,26.74,1019,42.96,5600,0.3146067415730337
2026-05-26 18:03:21,26.75,1019,42.95,5600,0.3146067415730337
2026-05-26 18:03:21,26.75,1019,42.94,5600,0.3146067415730337
2026-05-26 18:03:21,26.75,1019,42.94,5600,0.3146067415730337
2026-05-26 18:03:21,26.75,1019,42.97,5600,0.3146067415730337
2026-05-26 18:03:22,26.75,1019,42.96,5600,0.3146067415730337
2026-05-26 18:03:22,26.76,1019,42.95,5600,0.3146067415730337
2026-05-26 18:03:22,26.76,1019,42.95,5600,0.3146067415730337
2026-05-26 18:03:22,26.77,1019,42.96,5600,0.3146067415730337
2026-05-26 18:03:22,26.76,1019,42.95,5600,0.3146067415730337
2026-05-26 18:03:23,26.76,1019,42.95,5600,0.3146067415730337
2026-05-26 18:03:23,26.77,1019,42.95,5600,0.3146067415730337
2026-05-26 18:03:23,26.78,1019,42.97,5600,0.3146067415730337
2026-05-26 18:03:23,26.77,1019,42.96,5600,0.3146067415730337
2026-05-26 18:03:23,26.77,1019,42.96,5600,0.3146067415730337
2026-05-26 18:03:24,26.78,1019,42.96,5600,0.3146067415730337
2026-05-26 18:03:24,26.77,1019,42.95,5600,0.3146067415730337
2026-05-26 18:03:24,26.77,1019,42.95,5600,0.3146067415730337
2026-05-26 18:03:24,26.77,1019,42.95,5600,0.3146067415730337
2026-05-26 18:03:24,26.77,1019,42.97,5600,0.3146067415730337
2026-05-26 18:03:25,26.77,1019,42.95,5600,0.3146067415730337
2026-05-26 18:03:25,26.77,1019,42.95,5600,0.3146067415730337
2026-05-26 18:03:25,26.77,1019,42.95,5600,0.3146067415730337
2026-05-26 18:03:25,26.77,1019,42.95,5600,0.3146067415730337
2026-05-26 18:03:26,26.77,1019,42.94,5600,0.3146067415730337
2026-05-26 18:03:26,26.77,1019,42.94,5600,0.3146067415730337
2026-05-26 18:03:26,26.77,1019,42.95,5600,0.3146067415730337
2026-05-26 18:03:26,26.77,1019,42.93,5600,0.3146067415730337
2026-05-26 18:03:26,26.77,1019,42.93,5600,0.3146067415730337
2026-05-26 18:03:27,26.77,1019,42.95,5600,0.3146067415730337
2026-05-26 18:03:27,26.77,1019,42.93,5600,0.3146067415730337
2026-05-26 18:03:27,26.77,1019,42.95,5600,0.3146067415730337
2026-05-26 18:03:27,26.77,1019,42.95,5600,0.3146067415730337
2026-05-26 18:03:27,26.77,1019,42.93,5600,0.3146067415730337
2026-05-26 18:03:28,26.77,1019,42.93,5600,0.3146067415730337
2026-05-26 18:03:28,26.77,1019,42.93,5600,0.3146067415730337
2026-05-26 18:03:28,26.77,1019,42.94,5600,0.3146067415730337
2026-05-26 18:03:28,26.77,1019,42.92,5600,0.3146067415730337
2026-05-26 18:03:29,26.77,1019,42.94,5600,0.3146067415730337
2026-05-26 18:03:29,26.77,1019,42.94,5600,0.3146067415730337
2026-05-26 18:03:29,26.76,1019,42.93,5600,0.3146067415730337
2026-05-26 18:03:29,26.75,1019,42.94,5600,0.3146067415730337
2026-05-26 18:03:29,26.75,1019,42.94,5600,0.3146067415730337
2026-05-26 18:03:30,26.76,1019,42.95,5600,0.3146067415730337
2026-05-26 18:03:30,26.75,1019,42.93,5600,0.3146067415730337
2026-05-26 18:03:30,26.75,1019,42.94,5600,0.3146067415730337
2026-05-26 18:03:30,26.75,1019,42.94,5600,0.3146067415730337
2026-05-26 18:03:30,26.75,1019,42.93,5600,0.3146067415730337
2026-05-26 18:03:31,26.75,1019,42.93,5600,0.3146067415730337
2026-05-26 18:03:31,26.75,1019,42.93,5600,0.3146067415730337
2026-05-26 18:03:31,26.75,1019,42.93,5600,0.3146067415730337
2026-05-26 18:03:31,26.75,1019,42.92,5600,0.3146067415730337
2026-05-26 18:03:31,26.75,1019,42.93,5600,0.3146067415730337
2026-05-26 18:03:32,26.75,1019,42.93,5600,0.3146067415730337
2026-05-26 18:03:32,26.76,1019,42.93,5600,0.3146067415730337
2026-05-26 18:03:32,26.75,1019,42.93,5600,0.3146067415730337
2026-05-26 18:03:32,26.75,1019,42.94,5600,0.3146067415730337
2026-05-26 18:03:33,26.75,1019,42.94,5600,0.3146067415730337
2026-05-26 18:03:33,26.76,1019,42.93,5600,0.3146067415730337
2026-05-26 18:03:33,26.75,1019,42.93,5600,0.3146067415730337
2026-05-26 18:03:33,26.75,1019,42.93,5600,0.3146067415730337
2026-05-26 18:03:33,26.76,1019,42.92,5600,0.3146067415730337
2026-05-26 18:03:34,26.75,1019,42.93,5600,0.3146067415730337
2026-05-26 18:03:34,26.76,1019,42.93,5600,0.3146067415730337
2026-05-26 18:03:34,26.76,1019,42.93,5600,0.3146067415730337
2026-05-26 18:03:34,26.76,1019,42.91,5600,0.3146067415730337
2026-05-26 18:03:34,26.77,1019,42.91,5600,0.3146067415730337
2026-05-26 18:03:35,26.76,1019,42.92,5600,0.3146067415730337
2026-05-26 18:03:35,26.76,1019,42.92,5600,0.3146067415730337
2026-05-26 18:03:35,26.77,1019,42.93,5600,0.3146067415730337
2026-05-26 18:03:35,26.77,1019,42.93,5600,0.3146067415730337
2026-05-26 18:03:36,26.77,1019,42.93,5600,0.3146067415730337
2026-05-26 18:03:36,26.76,1019,42.93,5600,0.3146067415730337
2026-05-26 18:03:36,26.76,1019,42.92,5600,0.3146067415730337
2026-05-26 18:03:36,26.77,1019,42.95,5600,0.3146067415730337
2026-05-26 18:03:36,26.77,1019,42.95,5600,0.3146067415730337
2026-05-26 18:03:37,26.77,1019,42.92,5600,0.3146067415730337
2026-05-26 18:03:37,26.77,1019,42.93,5600,0.3146067415730337
2026-05-26 18:03:37,26.77,1019,42.93,5600,0.3146067415730337
2026-05-26 18:03:37,26.78,1019,42.92,5600,0.3146067415730337
2026-05-26 18:03:37,26.78,1019,42.92,5600,0.3146067415730337
2026-05-26 18:03:38,26.78,1019,42.93,5600,0.3146067415730337
2026-05-26 18:03:38,26.78,1019,42.93,5600,0.3146067415730337
2026-05-26 18:03:38,26.78,1019,42.93,5600,0.3146067415730337
2026-05-26 18:03:38,26.79,1019,42.93,5600,0.3146067415730337
2026-05-26 18:03:39,26.79,1019,42.93,5600,0.3146067415730337
2026-05-26 18:03:39,26.79,1019,42.93,5600,0.3146067415730337
2026-05-26 18:03:39,26.78,1019,42.93,5600,0.3146067415730337
2026-05-26 18:03:39,26.78,1019,42.92,5600,0.3146067415730337
2026-05-26 18:03:39,26.78,1019,42.92,5600,0.3146067415730337
2026-05-26 18:03:40,26.78,1019,42.92,5600,0.3146067415730337
2026-05-26 18:03:40,26.78,1019,42.91,5600,0.3146067415730337
2026-05-26 18:03:40,26.78,1019,42.91,5600,0.3146067415730337
2026-05-26 18:03:40,26.78,1019,42.91,5600,0.3146067415730337
2026-05-26 18:03:40,26.78,1019,42.92,5600,0.3146067415730337
2026-05-26 18:03:41,26.78,1019,42.9,5600,0.3146067415730337
2026-05-26 18:03:41,26.78,1019,42.9,5600,0.3146067415730337
2026-05-26 18:03:41,26.78,1019,42.9,5600,0.3146067415730337
2026-05-26 18:03:41,26.78,1019,42.91,5600,0.3146067415730337
2026-05-26 18:03:41,26.77,1019,42.91,5600,0.3146067415730337
2026-05-26 18:03:42,26.77,1019,42.91,5600,0.3146067415730337
2026-05-26 18:03:42,26.77,1019,42.91,5600,0.3146067415730337
2026-05-26 18:03:42,26.78,1019,42.91,5600,0.3146067415730337
2026-05-26 18:03:42,26.78,1019,42.91,5600,0.3146067415730337
2026-05-26 18:03:43,26.79,1019,42.89,5600,0.3146067415730337
2026-05-26 18:03:43,26.78,1019,42.89,5600,0.3146067415730337
2026-05-26 18:03:43,26.79,1019,42.9,5600,0.3146067415730337
2026-05-26 18:03:43,26.79,1019,42.9,5600,0.3146067415730337
2026-05-26 18:03:43,26.79,1019,42.88,5600,0.3146067415730337
2026-05-26 18:03:44,26.79,1019,42.88,5600,0.3146067415730337
2026-05-26 18:03:44,26.79,1019,42.91,5600,0.3146067415730337
2026-05-26 18:03:44,26.79,1019,42.91,5600,0.3146067415730337
2026-05-26 18:03:44,26.8,1019,42.9,5600,0.3146067415730337
2026-05-26 18:03:44,26.8,1019,42.91,5600,0.3146067415730337
2026-05-26 18:03:45,26.8,1019,42.91,5600,0.3146067415730337
2026-05-26 18:03:45,26.79,1019,42.88,5600,0.3146067415730337
