timestamp,temperature,pressure,humidity,gas_resistance
2026-05-26 18:20:27,27.70,1019,41.04,10300
2026-05-26 18:20:27,27.70,1019,41.05,10300
2026-05-26 18:20:27,27.70,1019,41.05,10300
2026-05-26 18:20:28,27.70,1019,41.06,10200
2026-05-26 18:20:28,27.71,1019,41.06,10200
2026-05-26 18:20:28,27.71,1019,41.04,10200
2026-05-26 18:20:28,27.71,1019,41.04,10200
2026-05-26 18:20:29,27.71,1019,41.04,10200
2026-05-26 18:20:29,27.72,1019,41.07,10100
2026-05-26 18:20:29,27.72,1019,41.07,10100
2026-05-26 18:20:29,27.71,1019,41.06,10100
2026-05-26 18:20:29,27.71,1019,41.04,10100
2026-05-26 18:20:30,27.72,1019,41.04,10000
2026-05-26 18:20:30,27.72,1019,41.04,10000
2026-05-26 18:20:30,27.72,1019,41.06,10000
2026-05-26 18:20:30,27.72,1019,41.04,10000
2026-05-26 18:20:30,27.72,1019,41.04,10000
2026-05-26 18:20:31,27.72,1019,41.06,10000
2026-05-26 18:20:31,27.73,1019,41.05,9900
2026-05-26 18:20:31,27.72,1019,41.06,9900
2026-05-26 18:20:31,27.72,1019,41.06,9900
2026-05-26 18:20:32,27.73,1019,41.06,9900
2026-05-26 18:20:32,27.73,1019,41.06,9900
2026-05-26 18:20:32,27.73,1019,41.04,9900
2026-05-26 18:20:32,27.73,1019,41.04,9900
2026-05-26 18:20:32,27.73,1019,41.04,9800
2026-05-26 18:20:33,27.74,1019,41.04,9800
2026-05-26 18:20:33,27.74,1019,41.04,9800
2026-05-26 18:20:33,27.73,1019,41.03,9800
2026-05-26 18:20:33,27.73,1019,41.04,9800
2026-05-26 18:20:33,27.73,1019,41.02,9800
2026-05-26 18:20:34,27.73,1019,41.02,9800
2026-05-26 18:20:34,27.73,1019,41.03,9800
2026-05-26 18:20:34,27.74,1019,41.00,9800
2026-05-26 18:20:34,27.74,1019,41.00,9800
2026-05-26 18:20:34,27.74,1019,41.00,9700
2026-05-26 18:20:35,27.73,1019,41.01,9700
2026-05-26 18:20:35,27.74,1019,41.00,9700
2026-05-26 18:20:35,27.74,1019,41.00,9700
2026-05-26 18:20:35,27.74,1019,41.00,9700
2026-05-26 18:20:36,27.74,1019,41.00,9700
2026-05-26 18:20:36,27.74,1019,41.00,9700
2026-05-26 18:20:36,27.74,1019,41.00,9700
2026-05-26 18:20:36,27.74,1019,40.98,9700
2026-05-26 18:20:36,27.74,1019,40.98,9700
2026-05-26 18:20:37,27.74,1019,40.98,9700
2026-05-26 18:20:37,27.74,1019,41.00,9600
2026-05-26 18:20:37,27.74,1019,40.98,9600
2026-05-26 18:20:37,27.75,1019,40.98,9600
2026-05-26 18:20:37,27.75,1019,40.98,9600
2026-05-26 18:20:38,27.74,1019,40.98,9600
2026-05-26 18:20:38,27.75,1019,40.98,9600
2026-05-26 18:20:38,27.75,1019,40.98,9600
2026-05-26 18:20:38,27.75,1019,40.98,9500
2026-05-26 18:20:38,27.75,1019,40.99,9500
2026-05-26 18:20:39,27.75,1019,40.98,9500
2026-05-26 18:20:39,27.75,1019,40.98,9500
2026-05-26 18:20:39,27.75,1019,40.97,9500
2026-05-26 18:20:39,27.75,1019,40.98,9400
2026-05-26 18:20:40,27.75,1019,40.98,9400
2026-05-26 18:20:40,27.75,1019,40.98,9400
2026-05-26 18:20:40,27.75,1019,41.00,9400
2026-05-26 18:20:40,27.75,1019,40.99,9300
2026-05-26 18:20:40,27.75,1019,40.99,9300
2026-05-26 18:20:41,27.75,1019,41.01,9300
2026-05-26 18:20:41,27.75,1019,41.02,9200
2026-05-26 18:20:41,27.75,1019,41.03,9200
2026-05-26 18:20:41,27.75,1019,41.03,9200
2026-05-26 18:20:41,27.75,1019,41.06,9100
2026-05-26 18:20:42,27.75,1019,41.08,9100
2026-05-26 18:20:42,27.75,1019,41.08,9100
2026-05-26 18:20:42,27.75,1019,41.12,9000
2026-05-26 18:20:42,27.75,1019,41.14,9000
2026-05-26 18:20:43,27.75,1019,41.17,8900
2026-05-26 18:20:43,27.75,1019,41.17,8900
2026-05-26 18:20:43,27.76,1019,41.20,8900
2026-05-26 18:20:43,27.76,1019,41.24,8800
2026-05-26 18:20:43,27.76,1019,41.24,8800
2026-05-26 18:20:44,27.76,1019,41.27,8800
2026-05-26 18:20:44,27.75,1019,41.29,8700
2026-05-26 18:20:44,27.76,1019,41.33,8700
2026-05-26 18:20:44,27.76,1019,41.33,8700
2026-05-26 18:20:44,27.76,1019,41.36,8700
2026-05-26 18:20:45,27.76,1019,41.38,8600
2026-05-26 18:20:45,27.76,1019,41.43,8600
2026-05-26 18:20:45,27.76,1019,41.43,8600
2026-05-26 18:20:45,27.76,1019,41.44,8600
2026-05-26 18:20:45,27.76,1019,41.47,8500
2026-05-26 18:20:46,27.76,1019,41.47,8500
2026-05-26 18:20:46,27.76,1019,41.50,8500
2026-05-26 18:20:46,27.76,1019,41.54,8500
2026-05-26 18:20:46,27.77,1019,41.54,8400
2026-05-26 18:20:47,27.77,1019,41.54,8400
2026-05-26 18:20:47,27.76,1019,41.57,8400
2026-05-26 18:20:47,27.76,1019,41.58,8400
2026-05-26 18:20:47,27.76,1019,41.58,8400
2026-05-26 18:20:47,27.76,1019,41.58,8400
2026-05-26 18:20:48,27.77,1019,41.60,8400
2026-05-26 18:20:48,27.76,1019,41.60,8400
2026-05-26 18:20:48,27.76,1019,41.60,8400
2026-05-26 18:20:48,27.76,1019,41.63,8400
2026-05-26 18:20:48,27.77,1019,41.63,8400
2026-05-26 18:20:49,27.77,1019,41.63,8400
2026-05-26 18:20:49,27.78,1019,41.64,8400
2026-05-26 18:20:49,27.77,1019,41.60,8400
2026-05-26 18:20:49,27.78,1019,41.62,8400
2026-05-26 18:20:50,27.78,1019,41.62,8400
2026-05-26 18:20:50,27.78,1019,41.61,8300
2026-05-26 18:20:50,27.79,1019,41.61,8400
2026-05-26 18:20:50,27.77,1019,41.63,8300
2026-05-26 18:20:50,27.77,1019,41.63,8300
2026-05-26 18:20:51,27.78,1019,41.59,8400
2026-05-26 18:20:51,27.77,1019,41.60,8300
2026-05-26 18:20:51,27.77,1019,41.60,8300
2026-05-26 18:20:51,27.78,1019,41.60,8300
2026-05-26 18:20:51,27.78,1019,41.59,8300
2026-05-26 18:20:52,27.79,1019,41.59,8300
2026-05-26 18:20:52,27.79,1019,41.59,8300
2026-05-26 18:20:52,27.78,1019,41.59,8300
2026-05-26 18:20:52,27.79,1019,41.59,8300
2026-05-26 18:20:52,27.79,1019,41.59,8300
2026-05-26 18:20:53,27.78,1019,41.59,8300
2026-05-26 18:20:53,27.78,1019,41.60,8300
2026-05-26 18:20:53,27.78,1019,41.61,8200
2026-05-26 18:20:53,27.78,1019,41.61,8200
2026-05-26 18:20:54,27.78,1019,41.60,8200
2026-05-26 18:20:54,27.79,1019,41.62,8200
2026-05-26 18:20:54,27.79,1019,41.62,8200
2026-05-26 18:20:54,27.79,1019,41.62,8200
2026-05-26 18:20:54,27.79,1019,41.64,8200
2026-05-26 18:20:55,27.78,1019,41.61,8200
2026-05-26 18:20:55,27.78,1019,41.61,8200
2026-05-26 18:20:55,27.78,1019,41.63,8100
2026-05-26 18:20:55,27.79,1019,41.65,8100
2026-05-26 18:20:55,27.78,1019,41.66,8100
2026-05-26 18:20:56,27.78,1019,41.66,8100
2026-05-26 18:20:56,27.79,1019,41.67,8100
2026-05-26 18:20:56,27.78,1019,41.68,8100
2026-05-26 18:20:56,27.78,1019,41.68,8100
2026-05-26 18:20:57,27.79,1019,41.69,8100
2026-05-26 18:20:57,27.79,1019,41.70,8000
2026-05-26 18:20:57,27.79,1019,41.69,8000
2026-05-26 18:20:57,27.79,1019,41.69,8000
2026-05-26 18:20:57,27.79,1019,41.72,8000
2026-05-26 18:20:58,27.78,1019,41.73,8000
2026-05-26 18:20:58,27.78,1019,41.73,8000
2026-05-26 18:20:58,27.78,1019,41.74,8000
2026-05-26 18:20:58,27.78,1019,41.73,8000
2026-05-26 18:20:58,27.78,1019,41.73,8000
2026-05-26 18:20:59,27.78,1019,41.73,8000
2026-05-26 18:20:59,27.78,1019,41.74,8000
2026-05-26 18:20:59,27.79,1019,41.73,8000
2026-05-26 18:20:59,27.79,1019,41.74,8000
2026-05-26 18:20:59,27.79,1019,41.74,8000
2026-05-26 18:21:00,27.78,1019,41.73,8000
2026-05-26 18:21:00,27.79,1019,41.72,8000
2026-05-26 18:21:00,27.79,1019,41.72,8000
2026-05-26 18:21:00,27.79,1019,41.73,8000
2026-05-26 18:21:01,27.79,1019,41.74,8000
2026-05-26 18:21:01,27.79,1019,41.74,8000
2026-05-26 18:21:01,27.79,1019,41.74,8000
2026-05-26 18:21:01,27.79,1019,41.74,7900
2026-05-26 18:21:01,27.79,1019,41.75,7900
2026-05-26 18:21:02,27.79,1019,41.75,7900
2026-05-26 18:21:02,27.79,1019,41.73,7900
2026-05-26 18:21:02,27.79,1019,41.74,7800
2026-05-26 18:21:02,27.79,1019,41.77,7900
2026-05-26 18:21:02,27.79,1019,41.77,7900
2026-05-26 18:21:03,27.79,1019,41.76,7800
2026-05-26 18:21:03,27.80,1019,41.78,7800
2026-05-26 18:21:03,27.79,1019,41.78,7800
2026-05-26 18:21:03,27.79,1019,41.78,7800
2026-05-26 18:21:04,27.79,1019,41.77,7800
2026-05-26 18:21:04,27.80,1019,41.79,7700
2026-05-26 18:21:04,27.80,1019,41.79,7700
2026-05-26 18:21:04,27.79,1019,41.80,7700
2026-05-26 18:21:04,27.79,1019,41.79,7700
2026-05-26 18:21:05,27.79,1019,41.81,7700
2026-05-26 18:21:05,27.79,1019,41.81,7700
2026-05-26 18:21:05,27.79,1019,41.81,7700
2026-05-26 18:21:05,27.78,1019,41.83,7700
2026-05-26 18:21:05,27.78,1019,41.83,7700
2026-05-26 18:21:06,27.79,1019,41.82,7700
2026-05-26 18:21:06,27.78,1019,41.81,7700
2026-05-26 18:21:06,27.78,1019,41.79,7700
2026-05-26 18:21:06,27.78,1019,41.79,7700
2026-05-26 18:21:06,27.79,1019,41.80,7700
2026-05-26 18:21:07,27.79,1019,41.77,7700
2026-05-26 18:21:07,27.79,1019,41.73,7800
2026-05-26 18:21:07,27.79,1019,41.73,7800
2026-05-26 18:21:07,27.78,1019,41.74,7800
2026-05-26 18:21:08,27.79,1019,41.70,7800
2026-05-26 18:21:08,27.79,1019,41.70,7800
2026-05-26 18:21:08,27.79,1019,41.68,7800
2026-05-26 18:21:08,27.79,1019,41.65,7800
2026-05-26 18:21:08,27.79,1019,41.62,7800
2026-05-26 18:21:09,27.79,1019,41.62,7800
2026-05-26 18:21:09,27.79,1019,41.58,7900
2026-05-26 18:21:09,27.79,1019,41.57,7900
2026-05-26 18:21:09,27.79,1019,41.57,7900
2026-05-26 18:21:09,27.80,1019,41.55,7900
2026-05-26 18:21:10,27.79,1019,41.51,7900
2026-05-26 18:21:10,27.79,1019,41.52,7900
2026-05-26 18:21:10,27.79,1019,41.52,7900
2026-05-26 18:21:10,27.79,1019,41.51,7900
2026-05-26 18:21:11,27.80,1019,41.51,7900
2026-05-26 18:21:11,27.80,1019,41.51,7900
2026-05-26 18:21:11,27.79,1019,41.51,7900
2026-05-26 18:21:11,27.79,1019,41.48,7900
2026-05-26 18:21:11,27.79,1019,41.49,7800
2026-05-26 18:21:12,27.79,1019,41.49,7800
2026-05-26 18:21:12,27.79,1019,41.50,7800
2026-05-26 18:21:12,27.80,1019,41.51,7800
2026-05-26 18:21:12,27.80,1019,41.52,7800
2026-05-26 18:21:12,27.80,1019,41.52,7800
2026-05-26 18:21:13,27.79,1019,41.53,7800
2026-05-26 18:21:13,27.79,1019,41.54,7700
2026-05-26 18:21:13,27.79,1019,41.54,7700
2026-05-26 18:21:13,27.79,1019,41.56,7700
2026-05-26 18:21:13,27.79,1019,41.57,7700
2026-05-26 18:21:14,27.79,1019,41.59,7700
2026-05-26 18:21:14,27.79,1019,41.59,7700
2026-05-26 18:21:14,27.79,1019,41.61,7700
2026-05-26 18:21:14,27.79,1019,41.59,7700
2026-05-26 18:21:15,27.79,1019,41.59,7700
2026-05-26 18:21:15,27.80,1019,41.64,7700
2026-05-26 18:21:15,27.80,1019,41.64,7600
2026-05-26 18:21:15,27.79,1019,41.67,7600
2026-05-26 18:21:15,27.79,1019,41.67,7600
2026-05-26 18:21:16,27.79,1019,41.68,7600
2026-05-26 18:21:16,27.79,1019,41.68,7600
2026-05-26 18:21:16,27.80,1019,41.70,7600
2026-05-26 18:21:16,27.80,1019,41.70,7600
2026-05-26 18:21:16,27.79,1019,41.70,7600
2026-05-26 18:21:17,27.80,1019,41.73,7600
2026-05-26 18:21:17,27.80,1019,41.73,7600
2026-05-26 18:21:17,27.80,1019,41.71,7600
2026-05-26 18:21:17,27.80,1019,41.76,7500
2026-05-26 18:21:18,27.80,1019,41.76,7500
2026-05-26 18:21:18,27.80,1019,41.76,7500
2026-05-26 18:21:18,27.80,1019,41.76,7500
2026-05-26 18:21:18,27.80,1019,41.77,7500
2026-05-26 18:21:18,27.80,1019,41.77,7500
2026-05-26 18:21:19,27.80,1019,41.77,7500
2026-05-26 18:21:19,27.80,1019,41.81,7500
2026-05-26 18:21:19,27.80,1019,41.81,7500
2026-05-26 18:21:19,27.80,1019,41.81,7500
2026-05-26 18:21:19,27.81,1019,41.84,7500
2026-05-26 18:21:20,27.80,1019,41.82,7500
2026-05-26 18:21:20,27.80,1019,41.82,7500
2026-05-26 18:21:20,27.80,1019,41.85,7400
2026-05-26 18:21:20,27.80,1019,41.86,7400
2026-05-26 18:21:20,27.80,1019,41.88,7400
2026-05-26 18:21:21,27.80,1019,41.88,7400
2026-05-26 18:21:21,27.80,1019,41.89,7400
2026-05-26 18:21:21,27.80,1019,41.91,7400
2026-05-26 18:21:21,27.80,1019,41.92,7400
2026-05-26 18:21:22,27.80,1019,41.92,7400
2026-05-26 18:21:22,27.80,1019,41.92,7400
2026-05-26 18:21:22,27.80,1019,41.95,7400
2026-05-26 18:21:22,27.80,1019,41.95,7400
2026-05-26 18:21:22,27.80,1019,41.97,7300
2026-05-26 18:21:23,27.81,1019,41.94,7300
2026-05-26 18:21:23,27.81,1019,41.94,7300
2026-05-26 18:21:23,27.81,1019,41.94,7300
2026-05-26 18:21:23,27.81,1019,41.96,7300
2026-05-26 18:21:23,27.81,1019,41.98,7300
2026-05-26 18:21:24,27.81,1019,41.98,7300
2026-05-26 18:21:24,27.81,1019,41.97,7300
2026-05-26 18:21:24,27.81,1019,41.96,7300
2026-05-26 18:21:24,27.81,1019,41.99,7300
2026-05-26 18:21:25,27.81,1019,41.99,7300
2026-05-26 18:21:25,27.82,1019,41.98,7300
2026-05-26 18:21:25,27.81,1019,41.96,7300
2026-05-26 18:21:25,27.81,1019,41.99,7300
2026-05-26 18:21:25,27.81,1019,41.99,7300
2026-05-26 18:21:26,27.81,1019,41.96,7300
2026-05-26 18:21:26,27.81,1019,41.98,7300
2026-05-26 18:21:26,27.81,1019,41.98,7300
2026-05-26 18:21:26,27.82,1019,41.97,7200
2026-05-26 18:21:26,27.81,1019,41.94,7300
2026-05-26 18:21:27,27.81,1019,41.95,7200
2026-05-26 18:21:27,27.81,1019,41.95,7200
2026-05-26 18:21:27,27.81,1019,41.94,7200
2026-05-26 18:21:27,27.81,1019,41.93,7200
2026-05-26 18:21:27,27.81,1019,41.93,7200
2026-05-26 18:21:28,27.81,1019,41.92,7300
2026-05-26 18:21:28,27.81,1019,41.91,7200
2026-05-26 18:21:28,27.81,1019,41.93,7200
2026-05-26 18:21:28,27.81,1019,41.93,7200
2026-05-26 18:21:29,27.82,1019,41.93,7200
2026-05-26 18:21:29,27.81,1019,41.90,7200
2026-05-26 18:21:29,27.81,1019,41.90,7200
2026-05-26 18:21:29,27.81,1019,41.92,7200
2026-05-26 18:21:29,27.82,1019,41.90,7200
2026-05-26 18:21:30,27.81,1019,41.91,7200
2026-05-26 18:21:30,27.81,1019,41.91,7200
2026-05-26 18:21:30,27.82,1019,41.91,7200
2026-05-26 18:21:30,27.82,1019,41.90,7100
2026-05-26 18:21:30,27.82,1019,41.88,7200
2026-05-26 18:21:31,27.82,1019,41.88,7200
2026-05-26 18:21:31,27.81,1019,41.89,7100
2026-05-26 18:21:31,27.82,1019,41.88,7100
2026-05-26 18:21:31,27.82,1019,41.88,7100
2026-05-26 18:21:32,27.82,1019,41.88,7100
2026-05-26 18:21:32,27.82,1019,41.88,7100
2026-05-26 18:21:32,27.82,1019,41.87,7100
2026-05-26 18:21:32,27.82,1019,41.87,7100
2026-05-26 18:21:32,27.83,1019,41.87,7100
2026-05-26 18:21:33,27.82,1019,41.87,7100
2026-05-26 18:21:33,27.82,1019,41.87,7100
2026-05-26 18:21:33,27.82,1019,41.85,7100
2026-05-26 18:21:33,27.82,1019,41.86,7100
2026-05-26 18:21:33,27.83,1019,41.83,7100
2026-05-26 18:21:34,27.83,1019,41.83,7100
2026-05-26 18:21:34,27.82,1019,41.81,7100
2026-05-26 18:21:34,27.83,1019,41.81,7100
2026-05-26 18:21:34,27.82,1019,41.79,7100
2026-05-26 18:21:34,27.82,1019,41.79,7100
2026-05-26 18:21:35,27.83,1019,41.79,7100
2026-05-26 18:21:35,27.82,1019,41.77,7100
2026-05-26 18:21:35,27.82,1019,41.77,7100
2026-05-26 18:21:35,27.83,1019,41.77,7100
2026-05-26 18:21:36,27.83,1019,41.75,7000
2026-05-26 18:21:36,27.82,1019,41.74,7000
2026-05-26 18:21:36,27.82,1019,41.74,7000
2026-05-26 18:21:36,27.83,1019,41.75,7000
2026-05-26 18:21:36,27.83,1019,41.74,7000
2026-05-26 18:21:37,27.83,1019,41.74,7000
2026-05-26 18:21:37,27.83,1019,41.72,7000
2026-05-26 18:21:37,27.83,1019,41.72,7000
2026-05-26 18:21:37,27.83,1019,41.69,7000
2026-05-26 18:21:37,27.83,1019,41.69,7000
2026-05-26 18:21:38,27.83,1019,41.69,7100
2026-05-26 18:21:38,27.83,1019,41.71,7100
2026-05-26 18:21:38,27.83,1019,41.71,7100
2026-05-26 18:21:38,27.83,1019,41.69,7100
2026-05-26 18:21:39,27.82,1019,41.67,7100
2026-05-26 18:21:39,27.83,1019,41.66,7100
2026-05-26 18:21:39,27.83,1019,41.66,7100
2026-05-26 18:21:39,27.83,1019,41.63,7100
2026-05-26 18:21:39,27.83,1019,41.60,7100
2026-05-26 18:21:40,27.83,1019,41.60,7100
2026-05-26 18:21:40,27.83,1019,41.60,7100
2026-05-26 18:21:40,27.83,1019,41.57,7200
2026-05-26 18:21:40,27.84,1019,41.56,7200
2026-05-26 18:21:40,27.84,1019,41.56,7200
2026-05-26 18:21:41,27.83,1019,41.54,7200
2026-05-26 18:21:41,27.84,1019,41.52,7200
2026-05-26 18:21:41,27.84,1019,41.49,7200
2026-05-26 18:21:41,27.84,1019,41.49,7200
2026-05-26 18:21:41,27.83,1019,41.47,7200
2026-05-26 18:21:42,27.84,1019,41.47,7200
2026-05-26 18:21:42,27.84,1019,41.47,7200
2026-05-26 18:21:42,27.83,1019,41.45,7200
2026-05-26 18:21:42,27.83,1019,41.44,7200
2026-05-26 18:21:43,27.84,1019,41.42,7200
2026-05-26 18:21:43,27.84,1019,41.42,7200
2026-05-26 18:21:43,27.84,1019,41.42,7200
2026-05-26 18:21:43,27.84,1019,41.40,7200
2026-05-26 18:21:43,27.83,1019,41.41,7200
2026-05-26 18:21:44,27.83,1019,41.41,7200
2026-05-26 18:21:44,27.84,1019,41.38,7200
2026-05-26 18:21:44,27.84,1019,41.41,7200
2026-05-26 18:21:44,27.84,1019,41.41,7200
2026-05-26 18:21:44,27.84,1019,41.38,7200
2026-05-26 18:21:45,27.84,1019,41.39,7300
2026-05-26 18:21:45,27.84,1019,41.40,7300
2026-05-26 18:21:45,27.84,1019,41.40,7300
2026-05-26 18:21:45,27.84,1019,41.40,7300
2026-05-26 18:21:46,27.84,1019,41.37,7300
2026-05-26 18:21:46,27.84,1019,41.37,7300
2026-05-26 18:21:46,27.84,1019,41.37,7300
2026-05-26 18:21:46,27.84,1019,41.37,7300
2026-05-26 18:21:46,27.84,1019,41.32,7300
2026-05-26 18:21:47,27.84,1019,41.32,7300
2026-05-26 18:21:47,27.84,1019,41.33,7300
2026-05-26 18:21:47,27.84,1019,41.31,7400
2026-05-26 18:21:47,27.84,1019,41.31,7400
2026-05-26 18:21:47,27.84,1019,41.31,7400
2026-05-26 18:21:48,27.84,1019,41.29,7400
2026-05-26 18:21:48,27.84,1019,41.29,7400
2026-05-26 18:21:48,27.84,1019,41.29,7400
2026-05-26 18:21:48,27.84,1019,41.28,7400
2026-05-26 18:21:48,27.84,1019,41.26,7400
2026-05-26 18:21:49,27.85,1019,41.26,7400
2026-05-26 18:21:49,27.85,1019,41.26,7400
2026-05-26 18:21:49,27.84,1019,41.26,7400
2026-05-26 18:21:49,27.84,1019,41.25,7400
2026-05-26 18:21:50,27.84,1019,41.25,7400
2026-05-26 18:21:50,27.84,1019,41.26,7400
2026-05-26 18:21:50,27.84,1019,41.26,7400
2026-05-26 18:21:50,27.84,1019,41.26,7400
2026-05-26 18:21:50,27.84,1019,41.26,7400
2026-05-26 18:21:51,27.84,1019,41.28,7400
2026-05-26 18:21:51,27.84,1019,41.29,7400
2026-05-26 18:21:51,27.84,1019,41.29,7400
2026-05-26 18:21:51,27.85,1019,41.28,7400
2026-05-26 18:21:51,27.84,1019,41.30,7400
2026-05-26 18:21:52,27.84,1019,41.29,7400
2026-05-26 18:21:52,27.84,1019,41.29,7400
2026-05-26 18:21:52,27.84,1019,41.31,7400
2026-05-26 18:21:52,27.84,1019,41.31,7400
2026-05-26 18:21:53,27.84,1019,41.32,7400
2026-05-26 18:21:53,27.84,1019,41.32,7400
2026-05-26 18:21:53,27.83,1019,41.33,7400
2026-05-26 18:21:53,27.84,1019,41.34,7400
2026-05-26 18:21:53,27.84,1019,41.34,7400
2026-05-26 18:21:54,27.84,1019,41.35,7400
2026-05-26 18:21:54,27.84,1019,41.33,7400
2026-05-26 18:21:54,27.84,1019,41.34,7400
2026-05-26 18:21:54,27.84,1019,41.34,7400
2026-05-26 18:21:54,27.84,1019,41.34,7400
2026-05-26 18:21:55,27.83,1019,41.37,7400
2026-05-26 18:21:55,27.83,1019,41.37,7400
2026-05-26 18:21:55,27.83,1019,41.37,7400
2026-05-26 18:21:55,27.82,1019,41.40,7300
2026-05-26 18:21:55,27.83,1019,41.39,7300
2026-05-26 18:21:56,27.83,1019,41.39,7300
2026-05-26 18:21:56,27.83,1019,41.40,7300
2026-05-26 18:21:56,27.83,1019,41.40,7300
2026-05-26 18:21:56,27.83,1019,41.40,7300
2026-05-26 18:21:57,27.83,1019,41.43,7300
2026-05-26 18:21:57,27.84,1019,41.43,7300
2026-05-26 18:21:57,27.84,1019,41.42,7300
2026-05-26 18:21:57,27.84,1019,41.42,7300
2026-05-26 18:21:57,27.83,1019,41.44,7300
