temperature,pressure,humidity,gas_resistance
26.78,1019,42.19,0.3146067415730337
26.78,1019,42.2,0.3146067415730337
26.79,1019,42.25,0.3146067415730337
26.79,1019,42.25,0.3146067415730337
26.78,1019,42.25,0.3146067415730337
26.78,1019,42.25,0.3146067415730337
26.78,1019,42.28,0.3146067415730337
26.78,1019,42.28,0.3146067415730337
26.78,1019,42.29,0.3146067415730337
26.77,1019,42.33,0.3146067415730337
26.78,1019,42.33,0.3146067415730337
26.78,1019,42.33,0.3146067415730337
26.77,1019,42.35,0.3146067415730337
26.77,1019,42.35,0.3146067415730337
26.77,1019,42.35,0.3146067415730337
26.77,1019,42.37,0.3146067415730337
26.77,1019,42.39,0.3146067415730337
26.76,1019,42.39,0.3146067415730337
26.76,1019,42.39,0.3146067415730337
26.76,1019,42.43,0.3146067415730337
26.76,1019,42.43,0.3146067415730337
26.76,1019,42.43,0.3146067415730337
26.77,1019,42.44,0.3146067415730337
26.76,1019,42.46,0.3146067415730337
26.76,1019,42.47,0.3146067415730337
26.76,1019,42.47,0.3146067415730337
26.76,1019,42.48,0.3146067415730337
26.76,1019,42.5,0.3146067415730337
26.76,1019,42.5,0.3146067415730337
26.76,1019,42.5,0.3146067415730337
26.75,1019,42.49,0.3146067415730337
26.76,1019,42.52,0.3146067415730337
26.76,1019,42.52,0.3146067415730337
26.75,1019,42.52,0.3146067415730337
26.75,1019,42.53,0.3146067415730337
26.75,1019,42.54,0.3146067415730337
26.75,1019,42.54,0.3146067415730337
26.75,1019,42.54,0.3146067415730337
26.76,1019,42.57,0.3146067415730337
26.76,1019,42.57,0.3146067415730337
26.76,1019,42.57,0.3146067415730337
26.76,1019,42.57,0.3146067415730337
26.76,1019,42.61,0.3146067415730337
26.76,1019,42.61,0.3146067415730337
26.75,1019,42.6,0.3146067415730337
26.75,1019,42.6,0.3146067415730337
26.75,1019,42.6,0.3146067415730337
26.75,1019,42.62,0.3146067415730337
26.75,1019,42.63,0.3146067415730337
26.75,1019,42.64,0.3146067415730337
26.75,1019,42.64,0.3146067415730337
26.75,1019,42.65,0.3146067415730337
26.75,1019,42.65,0.3146067415730337
26.74,1019,42.65,0.3146067415730337
26.74,1019,42.65,0.3146067415730337
26.75,1019,42.67,0.3146067415730337
26.75,1019,42.68,0.3146067415730337
26.75,1019,42.68,0.3146067415730337
26.74,1019,42.67,0.3146067415730337
26.74,1019,42.67,0.3146067415730337
26.74,1019,42.7,0.3146067415730337
26.74,1019,42.7,0.3146067415730337
26.74,1019,42.7,0.3146067415730337
26.74,1019,42.71,0.3146067415730337
26.74,1019,42.71,0.3146067415730337
26.74,1019,42.71,0.3146067415730337
26.74,1019,42.72,0.3146067415730337
26.74,1019,42.73,0.3146067415730337
26.74,1019,42.73,0.3146067415730337
26.73,1019,42.72,0.3146067415730337
26.74,1019,42.73,0.3146067415730337
26.74,1019,42.73,0.3146067415730337
26.73,1019,42.73,0.3146067415730337
26.74,1019,42.73,0.3146067415730337
26.73,1019,42.74,0.3146067415730337
26.73,1019,42.74,0.3146067415730337
26.73,1019,42.75,0.3146067415730337
26.73,1019,42.75,0.3146067415730337
26.73,1019,42.75,0.3146067415730337
26.73,1019,42.75,0.3146067415730337
26.73,1019,42.75,0.3146067415730337
26.73,1019,42.76,0.3146067415730337
26.73,1019,42.76,0.3146067415730337
26.74,1019,42.77,0.3146067415730337
26.73,1019,42.78,0.3146067415730337
26.74,1019,42.78,0.3146067415730337
26.74,1019,42.78,0.3146067415730337
26.73,1019,42.77,0.3146067415730337
26.73,1019,42.79,0.3146067415730337
26.73,1019,42.79,0.3146067415730337
26.72,1019,42.8,0.3146067415730337
26.73,1019,42.79,0.3146067415730337
26.72,1019,42.8,0.3146067415730337
26.72,1019,42.8,0.3146067415730337
26.72,1019,42.8,0.3146067415730337
26.72,1019,42.81,0.3146067415730337
26.71,1019,42.8,0.3146067415730337
26.71,1019,42.8,0.3146067415730337
26.71,1019,42.82,0.3146067415730337
26.71,1019,42.82,0.3146067415730337
26.71,1019,42.82,0.3146067415730337
26.71,1019,42.81,0.3146067415730337
26.7,1019,42.83,0.3146067415730337
26.7,1019,42.85,0.3146067415730337
26.7,1019,42.85,0.3146067415730337
26.7,1019,42.84,0.3146067415730337
26.7,1019,42.85,0.3146067415730337
26.7,1019,42.85,0.3146067415730337
26.7,1019,42.84,0.3146067415730337
26.71,1019,42.85,0.3146067415730337
26.7,1019,42.85,0.3146067415730337
26.7,1019,42.85,0.3146067415730337
26.71,1019,42.87,0.3146067415730337
26.72,1019,42.87,0.3146067415730337
26.72,1019,42.87,0.3146067415730337
26.71,1019,42.85,0.3146067415730337
26.71,1019,42.87,0.3146067415730337
26.71,1019,42.87,0.3146067415730337
26.71,1019,42.87,0.3146067415730337
26.71,1019,42.89,0.3146067415730337
26.71,1019,42.89,0.3146067415730337
26.71,1019,42.87,0.3146067415730337
26.71,1019,42.87,0.3146067415730337
26.71,1019,42.91,0.3146067415730337
26.72,1019,42.91,0.3146067415730337
26.72,1019,42.91,0.3146067415730337
26.71,1019,42.9,0.3146067415730337
26.71,1019,42.91,0.3146067415730337
26.71,1019,42.92,0.3146067415730337
26.71,1019,42.92,0.3146067415730337
26.72,1019,42.9,0.3146067415730337
26.71,1019,42.92,0.3146067415730337
26.71,1019,42.92,0.3146067415730337
26.71,1019,42.92,0.3146067415730337
26.71,1019,42.92,0.3146067415730337
26.71,1019,42.93,0.3146067415730337
26.71,1019,42.93,0.3146067415730337
26.71,1019,42.92,0.3146067415730337
26.71,1019,42.92,0.3146067415730337
26.71,1019,42.93,0.3146067415730337
26.71,1019,42.93,0.3146067415730337
26.71,1019,42.92,0.3146067415730337
26.71,1019,42.91,0.3146067415730337
26.71,1019,42.91,0.3146067415730337
26.71,1019,42.93,0.3146067415730337
26.71,1019,42.93,0.3146067415730337
26.71,1019,42.93,0.3146067415730337
26.71,1019,42.93,0.3146067415730337
26.71,1019,42.95,0.3146067415730337
26.71,1019,42.95,0.3146067415730337
26.71,1019,42.95,0.3146067415730337
26.71,1019,42.94,0.3146067415730337
26.72,1019,42.94,0.3146067415730337
26.71,1019,42.95,0.3146067415730337
26.71,1019,42.95,0.3146067415730337
26.71,1019,42.95,0.3146067415730337
26.71,1019,42.95,0.3146067415730337
26.71,1019,42.95,0.3146067415730337
26.72,1019,42.95,0.3146067415730337
26.72,1019,42.95,0.3146067415730337
26.71,1019,42.95,0.3146067415730337
26.71,1019,42.95,0.3146067415730337
26.72,1019,42.97,0.3146067415730337
26.72,1019,42.97,0.3146067415730337
26.72,1019,42.95,0.3146067415730337
26.72,1019,42.95,0.3146067415730337
26.72,1019,42.95,0.3146067415730337
26.72,1019,42.96,0.3146067415730337
26.72,1019,42.96,0.3146067415730337
26.72,1019,42.95,0.3146067415730337
26.72,1019,42.98,0.3146067415730337
26.72,1019,42.95,0.3146067415730337
26.72,1019,42.95,0.3146067415730337
26.71,1019,42.97,0.3146067415730337
26.72,1019,42.97,0.3146067415730337
26.72,1019,42.97,0.3146067415730337
26.72,1019,42.96,0.3146067415730337
26.73,1019,42.96,0.3146067415730337
26.74,1019,42.98,0.3146067415730337
26.74,1019,42.98,0.3146067415730337
26.74,1019,42.97,0.3146067415730337
26.75,1019,42.96,0.3146067415730337
26.75,1019,42.95,0.3146067415730337
26.75,1019,42.95,0.3146067415730337
26.75,1019,42.96,0.3146067415730337
26.75,1019,42.96,0.3146067415730337
26.75,1019,42.96,0.3146067415730337
26.75,1019,42.97,0.3146067415730337
26.75,1019,42.97,0.3146067415730337
26.76,1019,42.97,0.3146067415730337
26.76,1019,42.97,0.3146067415730337
26.76,1019,42.96,0.3146067415730337
26.76,1019,42.97,0.3146067415730337
26.76,1019,42.97,0.3146067415730337
26.75,1019,42.97,0.3146067415730337
26.75,1019,42.96,0.3146067415730337
26.75,1019,42.96,0.3146067415730337
26.75,1019,42.96,0.3146067415730337
26.75,1019,42.96,0.3146067415730337
26.75,1019,42.96,0.3146067415730337
26.75,1019,42.96,0.3146067415730337
26.74,1019,42.96,0.3146067415730337
26.75,1019,42.95,0.3146067415730337
26.75,1019,42.94,0.3146067415730337
26.75,1019,42.94,0.3146067415730337
26.75,1019,42.97,0.3146067415730337
26.75,1019,42.96,0.3146067415730337
26.76,1019,42.95,0.3146067415730337
26.76,1019,42.95,0.3146067415730337
26.77,1019,42.96,0.3146067415730337
26.76,1019,42.95,0.3146067415730337
26.76,1019,42.95,0.3146067415730337
26.77,1019,42.95,0.3146067415730337
26.78,1019,42.97,0.3146067415730337
26.77,1019,42.96,0.3146067415730337
26.77,1019,42.96,0.3146067415730337
26.78,1019,42.96,0.3146067415730337
26.77,1019,42.95,0.3146067415730337
26.77,1019,42.95,0.3146067415730337
26.77,1019,42.95,0.3146067415730337
26.77,1019,42.97,0.3146067415730337
26.77,1019,42.95,0.3146067415730337
26.77,1019,42.95,0.3146067415730337
26.77,1019,42.95,0.3146067415730337
26.77,1019,42.95,0.3146067415730337
26.77,1019,42.94,0.3146067415730337
26.77,1019,42.94,0.3146067415730337
26.77,1019,42.95,0.3146067415730337
26.77,1019,42.93,0.3146067415730337
26.77,1019,42.93,0.3146067415730337
26.77,1019,42.95,0.3146067415730337
26.77,1019,42.93,0.3146067415730337
26.77,1019,42.95,0.3146067415730337
26.77,1019,42.95,0.3146067415730337
26.77,1019,42.93,0.3146067415730337
26.77,1019,42.93,0.3146067415730337
26.77,1019,42.93,0.3146067415730337
26.77,1019,42.94,0.3146067415730337
26.77,1019,42.92,0.3146067415730337
26.77,1019,42.94,0.3146067415730337
26.77,1019,42.94,0.3146067415730337
26.76,1019,42.93,0.3146067415730337
26.75,1019,42.94,0.3146067415730337
26.75,1019,42.94,0.3146067415730337
26.76,1019,42.95,0.3146067415730337
26.75,1019,42.93,0.3146067415730337
26.75,1019,42.94,0.3146067415730337
26.75,1019,42.94,0.3146067415730337
26.75,1019,42.93,0.3146067415730337
26.75,1019,42.93,0.3146067415730337
26.75,1019,42.93,0.3146067415730337
26.75,1019,42.93,0.3146067415730337
26.75,1019,42.92,0.3146067415730337
26.75,1019,42.93,0.3146067415730337
26.75,1019,42.93,0.3146067415730337
26.76,1019,42.93,0.3146067415730337
26.75,1019,42.93,0.3146067415730337
26.75,1019,42.94,0.3146067415730337
26.75,1019,42.94,0.3146067415730337
26.76,1019,42.93,0.3146067415730337
26.75,1019,42.93,0.3146067415730337
26.75,1019,42.93,0.3146067415730337
26.76,1019,42.92,0.3146067415730337
26.75,1019,42.93,0.3146067415730337
26.76,1019,42.93,0.3146067415730337
26.76,1019,42.93,0.3146067415730337
26.76,1019,42.91,0.3146067415730337
26.77,1019,42.91,0.3146067415730337
26.76,1019,42.92,0.3146067415730337
26.76,1019,42.92,0.3146067415730337
26.77,1019,42.93,0.3146067415730337
26.77,1019,42.93,0.3146067415730337
26.77,1019,42.93,0.3146067415730337
26.76,1019,42.93,0.3146067415730337
26.76,1019,42.92,0.3146067415730337
26.77,1019,42.95,0.3146067415730337
26.77,1019,42.95,0.3146067415730337
26.77,1019,42.92,0.3146067415730337
26.77,1019,42.93,0.3146067415730337
26.77,1019,42.93,0.3146067415730337
26.78,1019,42.92,0.3146067415730337
26.78,1019,42.92,0.3146067415730337
26.78,1019,42.93,0.3146067415730337
26.78,1019,42.93,0.3146067415730337
26.78,1019,42.93,0.3146067415730337
26.79,1019,42.93,0.3146067415730337
26.79,1019,42.93,0.3146067415730337
26.79,1019,42.93,0.3146067415730337
26.78,1019,42.93,0.3146067415730337
26.78,1019,42.92,0.3146067415730337
26.78,1019,42.92,0.3146067415730337
26.78,1019,42.92,0.3146067415730337
26.78,1019,42.91,0.3146067415730337
26.78,1019,42.91,0.3146067415730337
26.78,1019,42.91,0.3146067415730337
26.78,1019,42.92,0.3146067415730337
26.78,1019,42.9,0.3146067415730337
26.78,1019,42.9,0.3146067415730337
26.78,1019,42.9,0.3146067415730337
26.78,1019,42.91,0.3146067415730337
26.77,1019,42.91,0.3146067415730337
26.77,1019,42.91,0.3146067415730337
26.77,1019,42.91,0.3146067415730337
26.78,1019,42.91,0.3146067415730337
26.78,1019,42.91,0.3146067415730337
26.79,1019,42.89,0.3146067415730337
26.78,1019,42.89,0.3146067415730337
26.79,1019,42.9,0.3146067415730337
26.79,1019,42.9,0.3146067415730337
26.79,1019,42.88,0.3146067415730337
26.79,1019,42.88,0.3146067415730337
26.79,1019,42.91,0.3146067415730337
26.79,1019,42.91,0.3146067415730337
26.8,1019,42.9,0.3146067415730337
26.8,1019,42.91,0.3146067415730337
26.8,1019,42.91,0.3146067415730337
26.79,1019,42.88,0.3146067415730337
26.79,1019,42.9,0.3146067415730337
26.79,1019,42.9,0.3146067415730337
26.79,1019,42.9,0.3146067415730337
26.79,1019,42.9,0.3146067415730337
26.79,1019,42.89,0.3146067415730337
26.79,1019,42.89,0.3146067415730337
26.79,1019,42.89,0.3146067415730337
26.79,1019,42.9,0.3146067415730337
26.79,1019,42.88,0.3146067415730337
26.79,1019,42.88,0.3146067415730337
26.78,1019,42.87,0.3146067415730337
26.78,1019,42.88,0.3146067415730337
26.78,1019,42.88,0.3146067415730337
26.77,1019,42.88,0.3146067415730337
26.78,1019,42.87,0.3146067415730337
26.78,1019,42.89,0.3146067415730337
26.78,1019,42.89,0.3146067415730337
26.78,1019,42.88,0.3146067415730337
26.78,1019,42.87,0.3146067415730337
26.79,1019,42.87,0.3146067415730337
26.79,1019,42.87,0.3146067415730337
26.79,1019,42.88,0.3146067415730337
26.79,1019,42.88,0.3146067415730337
26.79,1019,42.88,0.3146067415730337
26.79,1019,42.88,0.3146067415730337
26.79,1019,42.88,0.3146067415730337
26.8,1019,42.88,0.3146067415730337
26.8,1019,42.88,0.3146067415730337
26.8,1019,42.89,0.3146067415730337
26.8,1019,42.89,0.3146067415730337
26.8,1019,42.89,0.3146067415730337
26.8,1019,42.91,0.3146067415730337
26.8,1019,42.9,0.3146067415730337
26.8,1019,42.88,0.3146067415730337
26.8,1019,42.88,0.3146067415730337
26.8,1019,42.89,0.3146067415730337
26.81,1019,42.89,0.3146067415730337
26.81,1019,42.88,0.3146067415730337
26.81,1019,42.88,0.3146067415730337
26.81,1019,42.91,0.3146067415730337
26.81,1019,42.9,0.3146067415730337
26.81,1019,42.9,0.3146067415730337
26.81,1019,42.89,0.3146067415730337
26.81,1019,42.89,0.3146067415730337
26.81,1019,42.91,0.3146067415730337
26.81,1019,42.91,0.3146067415730337
26.81,1019,42.9,0.3146067415730337
26.81,1019,42.89,0.3146067415730337
26.81,1019,42.89,0.3146067415730337
26.81,1019,42.91,0.3146067415730337
26.81,1019,42.88,0.3146067415730337
26.82,1019,42.91,0.3146067415730337
26.82,1019,42.91,0.3146067415730337
26.81,1019,42.9,0.3146067415730337
26.82,1019,42.89,0.3146067415730337
26.82,1019,42.89,0.3146067415730337
26.81,1019,42.89,0.3146067415730337
26.82,1019,42.91,0.3146067415730337
26.81,1019,42.89,0.3146067415730337
26.81,1019,42.89,0.3146067415730337
26.81,1019,42.88,0.3146067415730337
26.81,1019,42.89,0.3146067415730337
26.81,1019,42.88,0.3146067415730337
26.81,1019,42.88,0.3146067415730337
26.81,1019,42.89,0.3146067415730337
26.81,1019,42.89,0.3146067415730337
26.81,1019,42.89,0.3146067415730337
26.82,1019,42.89,0.3146067415730337
26.81,1019,42.89,0.3146067415730337
26.82,1019,42.89,0.3146067415730337
26.82,1019,42.89,0.3146067415730337
26.81,1019,42.87,0.3146067415730337
26.82,1019,42.87,0.3146067415730337
26.82,1019,42.87,0.3146067415730337
26.82,1019,42.88,0.3146067415730337
26.82,1019,42.87,0.3146067415730337
26.82,1019,42.87,0.3146067415730337
26.82,1019,42.87,0.3146067415730337
26.82,1019,42.87,0.3146067415730337
26.82,1019,42.85,0.3146067415730337
26.82,1019,42.86,0.3146067415730337
26.82,1019,42.86,0.3146067415730337
26.82,1019,42.86,0.3146067415730337
26.82,1019,42.85,0.3146067415730337
26.82,1019,42.85,0.3146067415730337
26.82,1019,42.87,0.3146067415730337
26.82,1019,42.83,0.3146067415730337
26.82,1019,42.86,0.3146067415730337
26.82,1019,42.86,0.3146067415730337
26.81,1019,42.86,0.3146067415730337
26.81,1019,42.86,0.3146067415730337
26.81,1019,42.86,0.3146067415730337
26.81,1019,42.85,0.3146067415730337
26.81,1019,42.85,0.3146067415730337
26.82,1019,42.82,0.3146067415730337
26.82,1019,42.82,0.3146067415730337
26.81,1019,42.85,0.3146067415730337
26.81,1019,42.82,0.3146067415730337
26.81,1019,42.82,0.3146067415730337
26.81,1019,42.83,0.3146067415730337
26.81,1019,42.84,0.3146067415730337
26.81,1019,42.83,0.3146067415730337
26.81,1019,42.83,0.3146067415730337
26.81,1019,42.83,0.3146067415730337
26.81,1019,42.83,0.3146067415730337
26.81,1019,42.83,0.3146067415730337
26.81,1019,42.83,0.3146067415730337
26.81,1019,42.83,0.3146067415730337
26.82,1019,42.83,0.3146067415730337
26.82,1019,42.83,0.3146067415730337
26.82,1019,42.82,0.3146067415730337
26.82,1019,42.82,0.3146067415730337
26.82,1019,42.84,0.3146067415730337
26.82,1019,42.84,0.3146067415730337
26.82,1019,42.83,0.3146067415730337
26.82,1019,42.82,0.3146067415730337
26.82,1019,42.82,0.3146067415730337
26.82,1019,42.83,0.3146067415730337
26.81,1019,42.82,0.3146067415730337
26.81,1019,42.83,0.3146067415730337
26.81,1019,42.83,0.3146067415730337
26.81,1019,42.82,0.3146067415730337
26.81,1019,42.82,0.3146067415730337
26.82,1019,42.83,0.3146067415730337
26.82,1019,42.83,0.3146067415730337
26.82,1019,42.82,0.3146067415730337
26.83,1019,42.82,0.3146067415730337
26.83,1019,42.82,0.3146067415730337
26.82,1019,42.82,0.3146067415730337
26.83,1019,42.81,0.3146067415730337
26.82,1019,42.8,0.3146067415730337
26.82,1019,42.8,0.3146067415730337
26.82,1019,42.82,0.3146067415730337
26.82,1019,42.8,0.3146067415730337
26.82,1019,42.8,0.3146067415730337
26.83,1019,42.8,0.3146067415730337
26.83,1019,42.8,0.3146067415730337
26.83,1019,42.8,0.3146067415730337
26.83,1019,42.8,0.3146067415730337
26.83,1019,42.81,0.3146067415730337
26.83,1019,42.8,0.3146067415730337
26.83,1019,42.8,0.3146067415730337
26.82,1019,42.79,0.3146067415730337
26.83,1019,42.8,0.3146067415730337
26.82,1019,42.79,0.3146067415730337
26.82,1019,42.79,0.3146067415730337
26.82,1019,42.79,0.3146067415730337
26.83,1019,42.82,0.3146067415730337
26.83,1019,42.78,0.3146067415730337
26.83,1019,42.78,0.3146067415730337
26.82,1019,42.8,0.3146067415730337
26.82,1019,42.78,0.3146067415730337
26.82,1019,42.78,0.3146067415730337
26.82,1019,42.79,0.3146067415730337
26.82,1019,42.79,0.3146067415730337
26.82,1019,42.8,0.3146067415730337
26.82,1019,42.8,0.3146067415730337
26.83,1019,42.79,0.3146067415730337
26.82,1019,42.77,0.3146067415730337
26.82,1019,42.77,0.3146067415730337
26.82,1019,42.79,0.3146067415730337
26.82,1019,42.77,0.3146067415730337
26.81,1019,42.78,0.3146067415730337
26.81,1019,42.78,0.3146067415730337
26.81,1019,42.77,0.3146067415730337
26.82,1019,42.78,0.3146067415730337
26.82,1019,42.78,0.3146067415730337
26.82,1019,42.78,0.3146067415730337
26.82,1019,42.79,0.3146067415730337
26.82,1019,42.77,0.3146067415730337
26.82,1019,42.77,0.3146067415730337
26.82,1019,42.78,0.3146067415730337
26.82,1019,42.79,0.3146067415730337
26.82,1019,42.79,0.3146067415730337
26.82,1019,42.79,0.3146067415730337
26.81,1019,42.79,0.3146067415730337
26.81,1019,42.79,0.3146067415730337
26.81,1019,42.79,0.3146067415730337
26.81,1019,42.79,0.3146067415730337
26.82,1019,42.79,0.3146067415730337
26.82,1019,42.79,0.3146067415730337
26.82,1019,42.79,0.3146067415730337
26.82,1019,42.78,0.3146067415730337
26.81,1019,42.79,0.3146067415730337
26.81,1019,42.79,0.3146067415730337
26.81,1019,42.79,0.3146067415730337
26.81,1019,42.79,0.3146067415730337
26.81,1019,42.77,0.3146067415730337
26.81,1019,42.77,0.3146067415730337
26.81,1019,42.79,0.3146067415730337
26.81,1019,42.8,0.3146067415730337
26.81,1019,42.79,0.3146067415730337
26.81,1019,42.79,0.3146067415730337
26.81,1019,42.77,0.3146067415730337
26.81,1019,42.79,0.3146067415730337
26.81,1019,42.79,0.3146067415730337
26.81,1019,42.79,0.3146067415730337
26.81,1019,42.79,0.3146067415730337
26.81,1019,42.78,0.3146067415730337
26.81,1019,42.78,0.3146067415730337
26.81,1019,42.78,0.3146067415730337
26.81,1019,42.79,0.3146067415730337
26.81,1019,42.79,0.3146067415730337
26.81,1019,42.79,0.3146067415730337
26.81,1019,42.77,0.3146067415730337
26.8,1019,42.78,0.3146067415730337
26.8,1019,42.78,0.3146067415730337
26.81,1019,42.77,0.3146067415730337
26.8,1019,42.77,0.3146067415730337
26.8,1019,42.77,0.3146067415730337
26.8,1019,42.77,0.3146067415730337
26.8,1019,42.77,0.3146067415730337
26.8,1019,42.76,0.3146067415730337
26.8,1019,42.76,0.3146067415730337
26.8,1019,42.79,0.3146067415730337
26.8,1019,42.78,0.3146067415730337
26.8,1019,42.79,0.3146067415730337
26.8,1019,42.79,0.3146067415730337
26.8,1019,42.79,0.3146067415730337
26.8,1019,42.77,0.3146067415730337
26.8,1019,42.77,0.3146067415730337
26.8,1019,42.77,0.3146067415730337
26.8,1019,42.78,0.3146067415730337
26.8,1019,42.78,0.3146067415730337
26.8,1019,42.78,0.3146067415730337
26.8,1019,42.77,0.3146067415730337
26.8,1019,42.79,0.3146067415730337
26.8,1019,42.77,0.3146067415730337
26.79,1019,42.77,0.3146067415730337
26.8,1019,42.77,0.3146067415730337
26.79,1019,42.76,0.3146067415730337
26.79,1019,42.76,0.3146067415730337
26.79,1019,42.77,0.3146067415730337
26.79,1019,42.77,0.3146067415730337
26.79,1019,42.77,0.3146067415730337
26.79,1019,42.77,0.3146067415730337
26.8,1019,42.79,0.3146067415730337
26.8,1019,42.76,0.3146067415730337
26.8,1019,42.76,0.3146067415730337
26.8,1019,42.78,0.3146067415730337
26.8,1019,42.77,0.3146067415730337
26.79,1019,42.76,0.3146067415730337
26.79,1019,42.76,0.3146067415730337
26.8,1019,42.75,0.3146067415730337
26.8,1019,42.77,0.3146067415730337
26.8,1019,42.77,0.3146067415730337
26.8,1019,42.77,0.3146067415730337
26.79,1019,42.76,0.3146067415730337
26.8,1019,42.76,0.3146067415730337
26.8,1019,42.76,0.3146067415730337
26.79,1019,42.77,0.3146067415730337
26.8,1019,42.76,0.3146067415730337
26.8,1019,42.76,0.3146067415730337
26.8,1019,42.76,0.3146067415730337
26.8,1019,42.75,0.3146067415730337
26.8,1019,42.76,0.3146067415730337
26.8,1019,42.76,0.3146067415730337
26.8,1019,42.76,0.3146067415730337
26.8,1019,42.78,0.3146067415730337
26.8,1019,42.79,0.3146067415730337
26.8,1019,42.79,0.3146067415730337
26.8,1019,42.77,0.3146067415730337
26.8,1019,42.77,0.3146067415730337
26.8,1019,42.77,0.3146067415730337
26.8,1019,42.77,0.3146067415730337
26.8,1019,42.78,0.3146067415730337
26.79,1019,42.77,0.3146067415730337
26.79,1019,42.77,0.3146067415730337
26.79,1019,42.77,0.3146067415730337
26.79,1019,42.77,0.3146067415730337
26.79,1019,42.76,0.3146067415730337
26.79,1019,42.76,0.3146067415730337
26.79,1019,42.76,0.3146067415730337
26.79,1019,42.76,0.3146067415730337
26.79,1019,42.76,0.3146067415730337
26.8,1019,42.77,0.3146067415730337
26.8,1019,42.77,0.3146067415730337
26.8,1019,42.77,0.3146067415730337
26.8,1019,42.77,0.3146067415730337
26.8,1019,42.77,0.3146067415730337
26.81,1019,42.76,0.3146067415730337
26.81,1019,42.76,0.3146067415730337
26.8,1019,42.77,0.3146067415730337
26.8,1019,42.78,0.3146067415730337
26.8,1019,42.75,0.3146067415730337
26.8,1019,42.75,0.3146067415730337
26.8,1019,42.78,0.3146067415730337
26.8,1019,42.78,0.3146067415730337
26.8,1019,42.78,0.3146067415730337
26.8,1019,42.76,0.3146067415730337
26.8,1019,42.76,0.3146067415730337
26.8,1019,42.76,0.3146067415730337
26.8,1019,42.76,0.3146067415730337
26.8,1019,42.75,0.3146067415730337
26.79,1019,42.75,0.3146067415730337
26.8,1019,42.76,0.3146067415730337
26.8,1019,42.76,0.3146067415730337
26.79,1019,42.75,0.3146067415730337
26.79,1019,42.74,0.3146067415730337
26.79,1019,42.74,0.3146067415730337
26.79,1019,42.75,0.3146067415730337
26.79,1019,42.75,0.3146067415730337
26.79,1019,42.77,0.3146067415730337
26.79,1019,42.77,0.3146067415730337
26.79,1019,42.76,0.3146067415730337
26.8,1019,42.76,0.3146067415730337
26.8,1019,42.76,0.3146067415730337
26.79,1019,42.75,0.3146067415730337
26.79,1019,42.74,0.3146067415730337
26.78,1019,42.75,0.3146067415730337
26.78,1019,42.75,0.3146067415730337
