temperature,pressure,humidity,gas_resistance
27.75,1019,41.14,0.9213483146067416
27.75,1019,41.14,0.9157303370786517
27.75,1019,41.14,0.9157303370786517
27.76,1019,41.15,0.9101123595505618
27.76,1019,41.14,0.9157303370786517
27.76,1019,41.14,0.9157303370786517
27.76,1019,41.14,0.9157303370786517
27.76,1019,41.15,0.9157303370786517
27.76,1019,41.14,0.9157303370786517
27.76,1019,41.14,0.9157303370786517
27.76,1019,41.15,0.9157303370786517
27.76,1019,41.15,0.9157303370786517
27.76,1019,41.15,0.9157303370786517
27.76,1019,41.15,0.9157303370786517
27.77,1019,41.16,0.9157303370786517
27.77,1019,41.13,0.9157303370786517
27.77,1019,41.13,0.9157303370786517
27.77,1019,41.14,0.9157303370786517
27.77,1019,41.13,0.9213483146067416
27.77,1019,41.13,0.9157303370786517
27.77,1019,41.13,0.9157303370786517
27.78,1019,41.13,0.9157303370786517
27.79,1019,41.14,0.9157303370786517
27.78,1019,41.12,0.9157303370786517
27.78,1019,41.12,0.9157303370786517
27.77,1019,41.12,0.9157303370786517
27.77,1019,41.12,0.9157303370786517
27.77,1019,41.12,0.9157303370786517
27.77,1019,41.11,0.9157303370786517
27.78,1019,41.13,0.9157303370786517
27.77,1019,41.11,0.9157303370786517
27.77,1019,41.11,0.9157303370786517
27.77,1019,41.11,0.9157303370786517
27.78,1019,41.11,0.9213483146067416
27.78,1019,41.11,0.9213483146067416
27.77,1019,41.11,0.9213483146067416
27.78,1019,41.12,0.9157303370786517
27.78,1019,41.12,0.9157303370786517
27.78,1019,41.12,0.9157303370786517
27.78,1019,41.12,0.9213483146067416
27.78,1019,41.12,0.9157303370786517
27.79,1019,41.12,0.9157303370786517
27.79,1019,41.12,0.9157303370786517
27.78,1019,41.13,0.9157303370786517
27.78,1019,41.13,0.9157303370786517
27.78,1019,41.13,0.9157303370786517
27.78,1019,41.12,0.9157303370786517
27.78,1019,41.14,0.9157303370786517
27.78,1019,41.12,0.9157303370786517
27.78,1019,41.12,0.9157303370786517
27.78,1019,41.13,0.9157303370786517
27.79,1019,41.14,0.9157303370786517
27.79,1019,41.12,0.9157303370786517
27.79,1019,41.12,0.9157303370786517
27.79,1019,41.15,0.9157303370786517
27.8,1019,41.14,0.9157303370786517
27.8,1019,41.14,0.9157303370786517
27.81,1019,41.14,0.9157303370786517
27.8,1019,41.15,0.9157303370786517
27.8,1019,41.13,0.9157303370786517
27.8,1019,41.13,0.9157303370786517
27.81,1019,41.14,0.9157303370786517
27.82,1019,41.16,0.9157303370786517
27.82,1019,41.14,0.9157303370786517
27.82,1019,41.14,0.9157303370786517
27.81,1019,41.15,0.9157303370786517
27.82,1019,41.15,0.9157303370786517
27.82,1019,41.15,0.9157303370786517
27.82,1019,41.16,0.9157303370786517
27.82,1019,41.15,0.9213483146067416
27.82,1019,41.15,0.9157303370786517
27.82,1019,41.15,0.9157303370786517
27.82,1019,41.15,0.9157303370786517
27.83,1019,41.13,0.9157303370786517
27.83,1019,41.13,0.9157303370786517
27.83,1019,41.14,0.9157303370786517
27.83,1019,41.16,0.9157303370786517
27.84,1019,41.15,0.9157303370786517
27.84,1019,41.15,0.9157303370786517
27.84,1019,41.15,0.9157303370786517
27.85,1019,41.15,0.9157303370786517
27.85,1019,41.16,0.9157303370786517
27.85,1019,41.16,0.9157303370786517
27.85,1019,41.13,0.9213483146067416
27.86,1019,41.15,0.9157303370786517
27.86,1019,41.15,0.9157303370786517
27.86,1019,41.16,0.9157303370786517
27.87,1019,41.14,0.9213483146067416
27.87,1019,41.14,0.9157303370786517
27.87,1019,41.14,0.9157303370786517
27.87,1019,41.14,0.9157303370786517
27.87,1019,41.13,0.9157303370786517
27.86,1019,41.12,0.9157303370786517
27.86,1019,41.12,0.9157303370786517
27.87,1019,41.14,0.9157303370786517
27.88,1019,41.15,0.9157303370786517
27.88,1019,41.15,0.9157303370786517
27.87,1019,41.12,0.9157303370786517
27.87,1019,41.12,0.9213483146067416
27.89,1019,41.11,0.9157303370786517
27.89,1019,41.11,0.9157303370786517
27.88,1019,41.11,0.9213483146067416
27.88,1019,41.12,0.9213483146067416
27.88,1019,41.12,0.9213483146067416
27.9,1019,41.11,0.9157303370786517
27.89,1019,41.1,0.9157303370786517
27.88,1019,41.11,0.9157303370786517
27.88,1019,41.11,0.9157303370786517
27.89,1019,41.1,0.9157303370786517
27.89,1019,41.11,0.9157303370786517
27.9,1019,41.09,0.9157303370786517
27.9,1019,41.09,0.9157303370786517
27.9,1019,41.09,0.9213483146067416
27.9,1019,41.08,0.9157303370786517
27.9,1019,41.08,0.9157303370786517
27.9,1019,41.09,0.9157303370786517
27.91,1019,41.08,0.9213483146067416
27.9,1019,41.08,0.9213483146067416
27.9,1019,41.08,0.9213483146067416
27.9,1019,41.08,0.9213483146067416
27.91,1019,41.06,0.9213483146067416
27.91,1019,41.05,0.9213483146067416
27.91,1019,41.05,0.9213483146067416
27.91,1019,41.05,0.9157303370786517
27.91,1019,41.06,0.9157303370786517
27.91,1019,41.06,0.9157303370786517
27.91,1019,41.05,0.9157303370786517
27.91,1019,41.04,0.9157303370786517
27.92,1019,41.02,0.9157303370786517
27.92,1019,41.02,0.9157303370786517
27.91,1019,41.01,0.9157303370786517
27.91,1019,41.01,0.9213483146067416
27.92,1019,41.01,0.9213483146067416
27.92,1019,41.01,0.9213483146067416
27.91,1019,41.01,0.9213483146067416
27.92,1019,40.99,0.9157303370786517
27.92,1019,40.99,0.9157303370786517
27.91,1019,41,0.9157303370786517
27.91,1019,40.97,0.9157303370786517
27.92,1019,40.99,0.9157303370786517
27.92,1019,40.99,0.9157303370786517
27.91,1019,40.96,0.9213483146067416
27.92,1019,40.97,0.9157303370786517
27.92,1019,40.97,0.9157303370786517
27.91,1019,40.95,0.9213483146067416
27.91,1019,40.94,0.9213483146067416
27.9,1019,40.93,0.9213483146067416
27.9,1019,40.93,0.9213483146067416
27.91,1019,40.93,0.9213483146067416
27.9,1019,40.93,0.9213483146067416
27.9,1019,40.93,0.9213483146067416
27.9,1019,40.93,0.9213483146067416
27.9,1019,40.91,0.9213483146067416
27.9,1019,40.91,0.9213483146067416
27.9,1019,40.91,0.9213483146067416
27.89,1019,40.9,0.9213483146067416
27.89,1019,40.89,0.9269662921348315
27.89,1019,40.9,0.9213483146067416
27.89,1019,40.9,0.9213483146067416
27.89,1019,40.9,0.9269662921348315
27.88,1019,40.88,0.9213483146067416
27.89,1019,40.89,0.9213483146067416
27.89,1019,40.89,0.9213483146067416
27.89,1019,40.89,0.9213483146067416
27.89,1019,40.87,0.9213483146067416
27.89,1019,40.87,0.9213483146067416
27.9,1019,40.89,0.9269662921348315
27.9,1019,40.87,0.9269662921348315
27.9,1019,40.88,0.9213483146067416
27.9,1019,40.88,0.9213483146067416
27.91,1019,40.87,0.9213483146067416
27.9,1019,40.88,0.9213483146067416
27.9,1019,40.88,0.9213483146067416
27.9,1019,40.87,0.9213483146067416
27.91,1019,40.87,0.9269662921348315
27.91,1019,40.87,0.9269662921348315
27.91,1019,40.87,0.9269662921348315
27.92,1019,40.87,0.9213483146067416
27.92,1019,40.86,0.9213483146067416
27.92,1019,40.87,0.9213483146067416
27.92,1019,40.87,0.9213483146067416
27.92,1019,40.86,0.9213483146067416
27.93,1019,40.87,0.9213483146067416
27.93,1019,40.87,0.9213483146067416
27.93,1019,40.87,0.9213483146067416
27.94,1019,40.86,0.9213483146067416
27.94,1019,40.86,0.9213483146067416
27.94,1019,40.86,0.9213483146067416
27.93,1019,40.87,0.9269662921348315
27.94,1019,40.87,0.9213483146067416
27.93,1019,40.86,0.9213483146067416
27.93,1019,40.86,0.9213483146067416
27.93,1019,40.86,0.9213483146067416
27.94,1019,40.85,0.9213483146067416
27.94,1019,40.85,0.9213483146067416
27.94,1019,40.86,0.9269662921348315
27.94,1019,40.85,0.9213483146067416
27.94,1019,40.85,0.9213483146067416
27.94,1019,40.85,0.9213483146067416
27.93,1019,40.84,0.9213483146067416
27.94,1019,40.83,0.9213483146067416
27.93,1019,40.82,0.9269662921348315
27.93,1019,40.82,0.9269662921348315
27.94,1019,40.83,0.9213483146067416
27.93,1019,40.83,0.9213483146067416
27.93,1019,40.83,0.9213483146067416
27.93,1019,40.83,0.9269662921348315
27.93,1019,40.83,0.9213483146067416
27.93,1019,40.81,0.9269662921348315
27.93,1019,40.81,0.9269662921348315
27.93,1019,40.79,0.9269662921348315
27.93,1019,40.79,0.9269662921348315
27.93,1019,40.79,0.9269662921348315
27.93,1019,40.78,0.9213483146067416
27.93,1019,40.79,0.9213483146067416
27.94,1019,40.81,0.9213483146067416
27.94,1019,40.81,0.9213483146067416
27.94,1019,40.79,0.9269662921348315
27.94,1019,40.8,0.9269662921348315
27.93,1019,40.77,0.9213483146067416
27.93,1019,40.77,0.9213483146067416
27.94,1019,40.79,0.9213483146067416
27.94,1019,40.77,0.9269662921348315
27.94,1019,40.77,0.9269662921348315
27.94,1019,40.79,0.9269662921348315
27.94,1019,40.79,0.9213483146067416
27.93,1019,40.75,0.9269662921348315
27.93,1019,40.75,0.9269662921348315
27.93,1019,40.76,0.9213483146067416
27.93,1019,40.76,0.9269662921348315
27.92,1019,40.75,0.9269662921348315
27.92,1019,40.75,0.9269662921348315
27.93,1019,40.75,0.9269662921348315
27.94,1019,40.75,0.9269662921348315
27.94,1019,40.75,0.9269662921348315
27.93,1019,40.75,0.9213483146067416
27.93,1019,40.72,0.9269662921348315
27.93,1019,40.72,0.9269662921348315
27.93,1019,40.72,0.9269662921348315
27.93,1019,40.76,0.9269662921348315
27.93,1019,40.72,0.9213483146067416
27.93,1019,40.75,0.9269662921348315
27.93,1019,40.75,0.9269662921348315
27.94,1019,40.72,0.9269662921348315
27.94,1019,40.73,0.9269662921348315
27.94,1019,40.73,0.9269662921348315
27.94,1019,40.74,0.9269662921348315
27.94,1019,40.75,0.9269662921348315
27.94,1019,40.73,0.9269662921348315
27.94,1019,40.73,0.9269662921348315
27.94,1019,40.73,0.9269662921348315
27.94,1019,40.74,0.9269662921348315
27.94,1019,40.74,0.9269662921348315
27.94,1019,40.74,0.9213483146067416
27.94,1019,40.73,0.9269662921348315
27.95,1019,40.72,0.9213483146067416
27.95,1019,40.72,0.9213483146067416
27.95,1019,40.73,0.9325842696629213
27.95,1019,40.74,0.9269662921348315
27.95,1019,40.72,0.9269662921348315
27.95,1019,40.72,0.9269662921348315
27.96,1019,40.74,0.9269662921348315
27.96,1019,40.73,0.9269662921348315
27.96,1019,40.73,0.9269662921348315
27.97,1019,40.73,0.9269662921348315
27.97,1019,40.73,0.9269662921348315
27.97,1019,40.73,0.9269662921348315
27.97,1019,40.73,0.9269662921348315
27.97,1019,40.73,0.9325842696629213
27.98,1019,40.74,0.9269662921348315
27.98,1019,40.73,0.9269662921348315
27.98,1019,40.73,0.9269662921348315
27.97,1019,40.73,0.9269662921348315
27.97,1019,40.73,0.9269662921348315
27.97,1019,40.73,0.9269662921348315
27.97,1019,40.73,0.9325842696629213
27.98,1019,40.73,0.9269662921348315
27.98,1019,40.72,0.9269662921348315
27.98,1019,40.72,0.9269662921348315
27.98,1019,40.75,0.9269662921348315
27.98,1019,40.72,0.9269662921348315
27.98,1019,40.72,0.9269662921348315
27.99,1019,40.74,0.9269662921348315
27.98,1019,40.73,0.9269662921348315
27.99,1019,40.72,0.9269662921348315
27.99,1019,40.72,0.9269662921348315
27.98,1019,40.72,0.9269662921348315
27.98,1019,40.71,0.9269662921348315
27.99,1019,40.73,0.9269662921348315
27.99,1019,40.73,0.9269662921348315
27.98,1019,40.72,0.9269662921348315
27.98,1019,40.73,0.9269662921348315
27.98,1019,40.73,0.9269662921348315
27.99,1019,40.72,0.9269662921348315
27.98,1019,40.72,0.9269662921348315
27.98,1019,40.71,0.9269662921348315
27.98,1019,40.71,0.9269662921348315
27.99,1019,40.7,0.9269662921348315
27.99,1019,40.7,0.9269662921348315
27.99,1019,40.68,0.9269662921348315
27.99,1019,40.68,0.9269662921348315
27.99,1019,40.7,0.9269662921348315
28,1019,40.7,0.9325842696629213
28,1019,40.7,0.9325842696629213
28,1019,40.7,0.9269662921348315
28,1019,40.7,0.9325842696629213
28,1019,40.7,0.9269662921348315
28,1019,40.7,0.9269662921348315
28,1019,40.72,0.9325842696629213
28,1019,40.7,0.9269662921348315
28,1019,40.69,0.9269662921348315
28,1019,40.69,0.9269662921348315
28,1019,40.7,0.9269662921348315
28,1019,40.68,0.9325842696629213
28,1019,40.68,0.9325842696629213
27.99,1019,40.69,0.9325842696629213
27.99,1019,40.69,0.9269662921348315
27.98,1019,40.69,0.9269662921348315
27.98,1019,40.69,0.9269662921348315
27.98,1019,40.69,0.9325842696629213
27.99,1019,40.69,0.9325842696629213
27.99,1019,40.69,0.9325842696629213
27.98,1019,40.68,0.9269662921348315
27.98,1019,40.66,0.9269662921348315
27.98,1019,40.66,0.9269662921348315
27.98,1019,40.66,0.9269662921348315
27.98,1019,40.67,0.9325842696629213
27.99,1019,40.66,0.9269662921348315
27.99,1019,40.67,0.9269662921348315
27.99,1019,40.67,0.9269662921348315
27.98,1019,40.66,0.9325842696629213
27.98,1019,40.66,0.9325842696629213
27.98,1019,40.66,0.9325842696629213
27.98,1019,40.67,0.9269662921348315
27.98,1019,40.67,0.9325842696629213
27.98,1019,40.67,0.9325842696629213
27.98,1019,40.67,0.9325842696629213
27.98,1019,40.64,0.9325842696629213
27.98,1019,40.65,0.9269662921348315
27.99,1019,40.67,0.9325842696629213
27.99,1019,40.67,0.9325842696629213
27.99,1019,40.65,0.9325842696629213
27.99,1019,40.65,0.9325842696629213
27.99,1019,40.65,0.9325842696629213
27.99,1019,40.64,0.9325842696629213
27.98,1019,40.65,0.9325842696629213
27.99,1019,40.67,0.9325842696629213
27.99,1019,40.67,0.9325842696629213
27.99,1019,40.65,0.9325842696629213
27.98,1019,40.65,0.9325842696629213
27.98,1019,40.65,0.9325842696629213
27.99,1019,40.65,0.9325842696629213
27.99,1019,40.65,0.9269662921348315
27.97,1019,40.66,0.9325842696629213
27.97,1019,40.66,0.9325842696629213
27.98,1019,40.65,0.9325842696629213
27.98,1019,40.63,0.9269662921348315
27.98,1019,40.66,0.9325842696629213
27.98,1019,40.66,0.9325842696629213
27.98,1019,40.66,0.9382022471910112
27.99,1019,40.67,0.9269662921348315
27.99,1019,40.67,0.9269662921348315
27.98,1019,40.67,0.9325842696629213
27.99,1019,40.64,0.9325842696629213
27.99,1019,40.66,0.9325842696629213
27.99,1019,40.66,0.9325842696629213
27.99,1019,40.64,0.9325842696629213
27.99,1019,40.67,0.9325842696629213
28,1019,40.67,0.9325842696629213
28,1019,40.67,0.9325842696629213
27.99,1019,40.67,0.9325842696629213
27.99,1019,40.64,0.9325842696629213
27.99,1019,40.64,0.9325842696629213
27.99,1019,40.66,0.9325842696629213
28,1019,40.67,0.9325842696629213
28,1019,40.67,0.9382022471910112
28,1019,40.67,0.9382022471910112
28,1019,40.68,0.9325842696629213
27.99,1019,40.67,0.9382022471910112
27.99,1019,40.67,0.9382022471910112
28,1019,40.66,0.9325842696629213
27.99,1019,40.66,0.9382022471910112
27.99,1019,40.64,0.9325842696629213
27.99,1019,40.64,0.9325842696629213
27.99,1019,40.67,0.9382022471910112
27.98,1019,40.66,0.9325842696629213
27.98,1019,40.66,0.9382022471910112
27.98,1019,40.66,0.9382022471910112
27.99,1019,40.67,0.9325842696629213
27.98,1019,40.66,0.9325842696629213
27.98,1019,40.66,0.9325842696629213
27.98,1019,40.67,0.9325842696629213
27.98,1019,40.67,0.9325842696629213
27.98,1019,40.66,0.9325842696629213
27.98,1019,40.66,0.9325842696629213
27.97,1019,40.65,0.9325842696629213
27.98,1019,40.67,0.9325842696629213
27.98,1019,40.66,0.9325842696629213
27.98,1019,40.66,0.9325842696629213
27.98,1019,40.66,0.9325842696629213
27.97,1019,40.65,0.9325842696629213
27.97,1019,40.65,0.9325842696629213
27.97,1019,40.67,0.9325842696629213
27.96,1019,40.67,0.9382022471910112
27.96,1019,40.65,0.9325842696629213
27.96,1019,40.65,0.9325842696629213
27.96,1019,40.65,0.9382022471910112
27.95,1019,40.67,0.9325842696629213
27.95,1019,40.68,0.9325842696629213
27.95,1019,40.68,0.9325842696629213
27.94,1019,40.67,0.9325842696629213
27.94,1019,40.67,0.9325842696629213
27.94,1019,40.67,0.9325842696629213
27.94,1019,40.66,0.9382022471910112
27.94,1019,40.68,0.9325842696629213
27.94,1019,40.68,0.9382022471910112
27.94,1019,40.68,0.9382022471910112
27.94,1019,40.7,0.9325842696629213
27.93,1019,40.66,0.9382022471910112
27.93,1019,40.66,0.9382022471910112
27.93,1019,40.71,0.9325842696629213
27.93,1019,40.71,0.9382022471910112
27.93,1019,40.69,0.9325842696629213
27.93,1019,40.69,0.9325842696629213
27.92,1019,40.7,0.9325842696629213
27.93,1019,40.69,0.9325842696629213
27.92,1019,40.7,0.9325842696629213
27.92,1019,40.7,0.9325842696629213
27.92,1019,40.71,0.9325842696629213
27.91,1019,40.71,0.9325842696629213
27.91,1019,40.71,0.9325842696629213
27.92,1019,40.71,0.9325842696629213
27.92,1019,40.72,0.9382022471910112
27.92,1019,40.73,0.9325842696629213
27.92,1019,40.73,0.9325842696629213
27.92,1019,40.72,0.9325842696629213
27.92,1019,40.72,0.9325842696629213
27.92,1019,40.73,0.9382022471910112
27.92,1019,40.73,0.9382022471910112
27.93,1019,40.74,0.9382022471910112
27.93,1019,40.73,0.9325842696629213
27.93,1019,40.73,0.9325842696629213
27.92,1019,40.76,0.9325842696629213
27.92,1019,40.76,0.9382022471910112
27.92,1019,40.77,0.9325842696629213
27.92,1019,40.77,0.9325842696629213
27.92,1019,40.76,0.9382022471910112
27.92,1019,40.76,0.9382022471910112
27.92,1019,40.76,0.9382022471910112
27.92,1019,40.75,0.9325842696629213
27.92,1019,40.78,0.9382022471910112
27.92,1019,40.77,0.9382022471910112
27.92,1019,40.77,0.9382022471910112
27.92,1019,40.77,0.9382022471910112
27.92,1019,40.77,0.9325842696629213
27.92,1019,40.78,0.9382022471910112
27.92,1019,40.78,0.9382022471910112
27.92,1019,40.77,0.9325842696629213
27.93,1019,40.79,0.9325842696629213
27.93,1019,40.79,0.9325842696629213
27.93,1019,40.79,0.9325842696629213
27.93,1019,40.81,0.9325842696629213
27.93,1019,40.8,0.9325842696629213
27.93,1019,40.8,0.9325842696629213
27.93,1019,40.81,0.9325842696629213
27.94,1019,40.82,0.9325842696629213
27.94,1019,40.82,0.9325842696629213
27.94,1019,40.82,0.9325842696629213
27.94,1019,40.82,0.9382022471910112
27.94,1019,40.82,0.9325842696629213
27.94,1019,40.82,0.9325842696629213
27.94,1019,40.82,0.9325842696629213
27.93,1019,40.82,0.9325842696629213
27.93,1019,40.83,0.9325842696629213
27.93,1019,40.83,0.9325842696629213
27.93,1019,40.83,0.9382022471910112
27.93,1019,40.84,0.9382022471910112
27.93,1019,40.84,0.9382022471910112
27.93,1019,40.81,0.9325842696629213
27.93,1019,40.84,0.9382022471910112
27.93,1019,40.83,0.9325842696629213
27.93,1019,40.83,0.9325842696629213
27.93,1019,40.83,0.9382022471910112
27.92,1019,40.83,0.9382022471910112
27.92,1019,40.83,0.9325842696629213
27.92,1019,40.83,0.9325842696629213
27.92,1019,40.82,0.9325842696629213
27.92,1019,40.84,0.9382022471910112
27.92,1019,40.84,0.9382022471910112
27.92,1019,40.81,0.9325842696629213
27.91,1019,40.83,0.9325842696629213
27.91,1019,40.83,0.9325842696629213
27.91,1019,40.83,0.9325842696629213
27.9,1019,40.83,0.9325842696629213
27.91,1019,40.81,0.9382022471910112
27.91,1019,40.82,0.9382022471910112
27.91,1019,40.82,0.9382022471910112
27.91,1019,40.82,0.9325842696629213
27.93,1019,40.84,0.9325842696629213
27.93,1019,40.84,0.9325842696629213
27.92,1019,40.84,0.9325842696629213
27.92,1019,40.85,0.9382022471910112
27.93,1019,40.85,0.9382022471910112
27.93,1019,40.85,0.9382022471910112
27.92,1019,40.83,0.9325842696629213
27.93,1019,40.86,0.9325842696629213
27.93,1019,40.86,0.9325842696629213
27.93,1019,40.86,0.9325842696629213
27.93,1019,40.85,0.9382022471910112
27.94,1019,40.85,0.9382022471910112
27.94,1019,40.85,0.9382022471910112
27.93,1019,40.86,0.9382022471910112
27.93,1019,40.84,0.9382022471910112
27.93,1019,40.84,0.9382022471910112
27.93,1019,40.84,0.9382022471910112
27.93,1019,40.84,0.9382022471910112
27.92,1019,40.84,0.9325842696629213
27.92,1019,40.84,0.9325842696629213
27.91,1019,40.85,0.9382022471910112
27.92,1019,40.84,0.9382022471910112
27.92,1019,40.83,0.9325842696629213
27.92,1019,40.83,0.9325842696629213
27.93,1019,40.83,0.9325842696629213
27.93,1019,40.83,0.9382022471910112
27.93,1019,40.82,0.9382022471910112
27.93,1019,40.82,0.9382022471910112
27.93,1019,40.79,0.9382022471910112
27.93,1019,40.81,0.9382022471910112
27.93,1019,40.81,0.9382022471910112
27.93,1019,40.81,0.9382022471910112
27.93,1019,40.8,0.9382022471910112
27.93,1019,40.79,0.9382022471910112
27.93,1019,40.79,0.9382022471910112
27.93,1019,40.79,0.9382022471910112
27.93,1019,40.79,0.9382022471910112
27.93,1019,40.78,0.9382022471910112
27.93,1019,40.78,0.9382022471910112
27.93,1019,40.77,0.9382022471910112
27.93,1019,40.77,0.9382022471910112
27.93,1019,40.77,0.9382022471910112
27.93,1019,40.78,0.9382022471910112
27.93,1019,40.77,0.9382022471910112
27.93,1019,40.76,0.9382022471910112
27.93,1019,40.76,0.9382022471910112
27.93,1019,40.76,0.9382022471910112
27.93,1019,40.75,0.9438202247191011
27.93,1019,40.75,0.9438202247191011
27.93,1019,40.77,0.9382022471910112
27.93,1019,40.76,0.9382022471910112
27.93,1019,40.75,0.9382022471910112
27.93,1019,40.75,0.9382022471910112
27.92,1019,40.76,0.9382022471910112
27.93,1019,40.74,0.9438202247191011
27.92,1019,40.75,0.9382022471910112
27.92,1019,40.75,0.9382022471910112
27.92,1019,40.75,0.9382022471910112
27.92,1019,40.75,0.9382022471910112
27.92,1019,40.75,0.9382022471910112
27.93,1019,40.75,0.9438202247191011
27.93,1019,40.75,0.9382022471910112
27.93,1019,40.73,0.9438202247191011
27.93,1019,40.73,0.9438202247191011
27.92,1019,40.75,0.9382022471910112
27.92,1019,40.75,0.9382022471910112
27.91,1019,40.75,0.9438202247191011
27.91,1019,40.75,0.9438202247191011
27.92,1019,40.74,0.9382022471910112
27.91,1019,40.75,0.9438202247191011
27.91,1019,40.75,0.9438202247191011
27.91,1019,40.75,0.9382022471910112
27.91,1019,40.75,0.9382022471910112
27.92,1019,40.77,0.9382022471910112
27.92,1019,40.77,0.9382022471910112
27.92,1019,40.76,0.9382022471910112
27.91,1019,40.75,0.9438202247191011
27.91,1019,40.76,0.9438202247191011
27.91,1019,40.76,0.9438202247191011
27.91,1019,40.74,0.9382022471910112
27.91,1019,40.76,0.9382022471910112
27.91,1019,40.76,0.9382022471910112
27.91,1019,40.76,0.9438202247191011
27.9,1019,40.76,0.9382022471910112
27.9,1019,40.74,0.9438202247191011
27.9,1019,40.74,0.9438202247191011
27.9,1019,40.75,0.9382022471910112
27.9,1019,40.74,0.9438202247191011
27.9,1019,40.74,0.9438202247191011
27.9,1019,40.76,0.9382022471910112
27.9,1019,40.76,0.9382022471910112
27.89,1019,40.74,0.9438202247191011
27.89,1019,40.74,0.9438202247191011
27.9,1019,40.74,0.9438202247191011
27.9,1019,40.74,0.9382022471910112
27.9,1019,40.74,0.9382022471910112
27.9,1019,40.74,0.9382022471910112
27.89,1019,40.75,0.9382022471910112
27.89,1019,40.74,0.9438202247191011
27.89,1019,40.74,0.9438202247191011
27.89,1019,40.74,0.9438202247191011
27.89,1019,40.74,0.9438202247191011
27.89,1019,40.75,0.9382022471910112
27.89,1019,40.75,0.9382022471910112
27.89,1019,40.75,0.9382022471910112
27.89,1019,40.75,0.9382022471910112
27.89,1019,40.74,0.9382022471910112
27.89,1019,40.74,0.9382022471910112
27.9,1019,40.74,0.9382022471910112
27.9,1019,40.76,0.9382022471910112
27.9,1019,40.76,0.9382022471910112
27.9,1019,40.77,0.9382022471910112
27.9,1019,40.74,0.9438202247191011
27.9,1019,40.76,0.9382022471910112
27.9,1019,40.76,0.9382022471910112
27.9,1019,40.76,0.9438202247191011
27.9,1019,40.77,0.9382022471910112
27.9,1019,40.77,0.9382022471910112
27.9,1019,40.76,0.9438202247191011
27.91,1019,40.78,0.9438202247191011
27.91,1019,40.75,0.9382022471910112
27.91,1019,40.75,0.9382022471910112
27.9,1019,40.78,0.9438202247191011
27.9,1019,40.79,0.9438202247191011
27.9,1019,40.78,0.9438202247191011
27.9,1019,40.78,0.9438202247191011
27.9,1019,40.77,0.9438202247191011
27.89,1019,40.78,0.9438202247191011
27.89,1019,40.78,0.9438202247191011
27.9,1019,40.78,0.9382022471910112
27.9,1019,40.77,0.9438202247191011
27.89,1019,40.78,0.9438202247191011
27.89,1019,40.78,0.9438202247191011
27.89,1019,40.79,0.9438202247191011
27.89,1019,40.78,0.9438202247191011
27.9,1019,40.79,0.9438202247191011
27.9,1019,40.79,0.9438202247191011
27.9,1019,40.8,0.9438202247191011
27.89,1019,40.8,0.9438202247191011
27.89,1019,40.8,0.9438202247191011
27.89,1019,40.79,0.9438202247191011
27.89,1019,40.77,0.9438202247191011
27.89,1019,40.78,0.9438202247191011
27.89,1019,40.78,0.9438202247191011
27.9,1019,40.79,0.9438202247191011
27.89,1019,40.8,0.9438202247191011
27.89,1019,40.8,0.9438202247191011
27.9,1019,40.78,0.9438202247191011
27.9,1019,40.79,0.9438202247191011
27.9,1019,40.78,0.9438202247191011
